oc 26,"_7_ v 1 ~sth (to sb) to admit that sth is true, valid, proper, etc: [Vn] She grudgingly had to ___ defeat 2 ~sth (to sb) to give sth away; to allow sb else to have sth",,concede,,,
oc oc0 25 26,"p_c_ v ~(on/upon sb/sth) (a) to make a sudden attack, moving forwards or down in order to catch sb/sth",,pounce,,,
oc oc0,n [U] 1 cloth made of flax: 2 household things made of cloth such as sheets and table cloths: a ___ cupboard +bed ___,,linen,,,
oc oc0,s__ n 1 a whip used esp formerly for punishing people. 2(usu sing) a person or thing that causes trouble or suffering: the ___ of war/disease/inflation +These pirates were the ___ of the South China Sea. + Rabbits are a ___ in some rural areas,2/26/2011,scourge,,,
oc oc0 26 26,"_9_ adj ~(to sth) (of a value or quality) belonging naturally to sb/sth; existing within sb/sth, rather than coming from outside: a person's ___ worth (eg their personal qualities such as honour and courage, rather than wealth or social status)",,intrinsic,,,
oc,PHR V =,,amount to,,,
oc oc0 oc0 oc3 27,a__ v to make sb aggressive or hostile; to annoy or irritate sb greatly: [Vn] It would be dangerous to ___ him ?- he has a very nasty temper.,,antagonize -se,,,
oc oc0 25,d_7_ n [U] holding opinions which differ from common or officially held ones: their public ___ from official party policy. v,,dissent,,,
oc oc0,"n a position from which one views or considers sth: From their ___ ___ on the cliff, they could watch the ships coming and going.",,vantage point,,,
oc,"‘+1 n any of the tiny opening in the surface of the skin or of a leaf, through which moisture can pass: (fig) He was oozing wickedness from every ___. See also __ous.
+2 v PHR V ___ over sth  to study sth by looking at it very carefully: She was __ing over an old map of the area.",3/8/2012,pore,,,
oc oc0 26 27,"_9_t_ n [U,C] (fml) a difference: There is a big ___ in their ages. + marked ___s between the countries of the EU.",,disparity,,,
oc oc0,"v ~(on sth); ~oneself (usu in negative sentences) to give only a small amount of sth, esp fool: [Vpr] You certainly didn’t ___ on the cream! [Vn] Have as much as you want ?- don’t ___ yourself. [also V]. Compare un__ing. +___n a person’s fixed amount of period of work, etc: I’ve done my ___ in the kitchen for today.",3/7/2012,stint,,,
oc oc0,to make sth more solid,,consolidate,,,
oc,f__ n (usu pl) 1 a chain put round a prisoner’s feet to restrict movement: He was kept in __s. 2 (rhet) a thing that restricts or hinders sb: freed from the __s of ignorance. +___ v [Vn] I hate being __d by petty rules and regulations.,1/23/2012,fetter,,,
oc oc0 oc0 27,"n 1 a noisy black and white bird that is attracted by, and often takes away, small bright objects. 2 a person who collects or keeps things, esp things of little use or value. カササギ",4/29/2011,magpie,,,
oc oc0 27,"b_6_ n a large mark, usu not regular in shape, on skin, paper, material, etc: His face was covered in ugly red ___s. +___d___y adjs",5/23/2011,blotch,,,
oc oc0 27,"o__ n 1 (often derog) a wild party, usu with a lot of drinking and/or sexual activity: a drunken ___. 2 ~(of sth) (infml) an excessive amount of a particular activity: a ___ of killing and destruction +a ___ of spending before Christmas.",6/1/2011,orgy,,,
oc,"n a person who looks after sheep. +___ v to guide or direct people as if they were sheep: [Vnpr] A guide __d us into the museum. [Vnp] The children were __d around by two teachers. +___’s pie (Brit also cottage pie) n [U,C] a dish of minced meat baked with mashed potatoes on top.",2/20/2012,shepherd,,,
oc oc0 oc0,"v 3(fml) to develop or catch an illness. 4 (fml) to acquire sth, esp sth unpleasant. 5 (b) to become or make sth become smaller, tighter, etc. [V] Metals ___ as they get cooler. (c) ~sth (to sth)(grammer)(esp passive) [Vnpr] ‘He will’ is often ___d to ‘He’ll’.",5/23/2011,contract2,,,
oc oc0 26,not friendly,,aloof,,,
oc 26,"o__ adj without any limits, restrictions or aims set in advance: a ___ discussion + ask ___ questions.",2/15/2012,open-ended,,,
oc oc0,o__ n (fml) a person who makes formal speeches in public or who is good at public speaking.,,orator,,,
oc,"n 1 (a) [U] ~(to do sth) being foolish; lack of wisdom: an act of sheer ___ +It’s utter ___ to go swimming in this weather. (b) [C] a foolish or unwise act, idea or practice: regret one’s youthful __s. 2 [C] an ornamental building that has no practical purpose, eg a tower or an artificial ruin built in a garden.",1/3/2012,folly,,,
oc oc2 oc3,adj showing or caused by strong feeling; passionate: a ___ protest/denial/attack +He has a ___ dislike of loud pop music. +__ce n[U] __ly adv The charge was __ly denied.,10/15/2011,vehement,,,
oc oc0 25 26 27,n [C] 偏執狂者 一事に熱狂する［凝り固まる］人,,monomaniac,,,
oc oc0 oc0 oc2 oc3,"adj 1 [attrib] of or concerned with the removal of human waste and keeping places free from dirt, etc: ___ ware (ie toilets, etc) +inadequate ___ facilities in prisons. 2 free from dirt or substances that may cause disease; clean; hygienic.",1/30/2011,sanitary,,,
oc oc0 oc3,"s__ n (a) a loose comfortable garment like a shirt, worn esp by women: a shapeless cotton ___.",4/30/2011,smock,,,
oc oc0 26,PHR V to order sb to go to a place in order to deal with a situation: Soldiers were ___d ___ to quell the riots.,,send sb in,,,
oc,"v (fml) 1 (esp passive) to force sb to act or behave in a particular way, often when they would prefer not to: [Vn. to inf] With some embarrassment she felt __d to point out his mistake. 2 to restrict sb/sth or to limit their scope: [Vn] Work has been __d by insufficient space and poor facilities. +__d adj __t n",2/23/2012,constrain,,,
oc oc0 oc1 oc3,i__ adj composed of many small parts put together in a complex way: a ___ piece of machinery +a novel with a ___ plot +a ___ design/pattern.,,intricate,,,
oc oc0,"a__ 1 based on personal opinion impulse, not on any reason or system: ___ decisions. The choice of players for the team seems completely ___.",,arbitrary,,,
oc 26 27,adj 1 (a) without power to move or act: She saw Laura’s ___ and bleeding body by the side of the road. (b)(techn) without active chemical or other properties: a ___ gas 2 lacking vigour or interest: Cynicism is soulless and ___ ?- it changes nothing.,1/8/2012,inert,,,
oc0,"t__ verb [no object]
Give a short, half-suppressed laugh; giggle:
her stutter caused the children to ____
noun
there were ___s from the gallery",1/2/2016,titter,,,
oc oc0 25,v 1 ~sb/sth to sth   to restrict or keep sb/sth within certain limits. [Vnpr] I wish the speaker would ___ himself to the subject.,,confine,,,
oc oc0 oc2 26,PHR V to have a friendly relationship with sb; to get along with sb: she's never really __d ___ ___ her sister/She and her sister have never really __d ___.,3/4/2011,get on with sb; get on (together),,,
oc,"n 1 (a) a set of rooms in a hotel, etc: The luxury ___ consists of a bedroom, a bathroom and a sitting-room. See also en___ (b) (US) an apartment; a flat. 2 a set of matching pieces of furniture: a three-piece ___ (eg two chairs and a sofa). 3 a complete set of objects used together.",6/25/2011,suite,,,
oc oc0,r__ a quick clever reply or response,,riposte,,,
oc oc0 oc1,h__ adj very busy; full of activity and excitement: ___ last-minute preparations,,hectic,,,
oc oc0,t__ an element in sb's personality; a distinguishing characteristic: Her fondness for hard work is a family ___.,,trait,,,
oc 25,"n [U] 1 disgusting dirt 2 very rude and offensive words, literature, magazines, etc: How can you read such ___?",,filth,,,
oc oc0 oc0 26,t_-_ adj adv (infml) in or into a state of great confusion.,,topsy-turvy,,,
oc oc0 25,not good enough to produce crops,,barren,,,
oc oc0,"n 1 either of a pair of sharp projecting points or, esp formerly, small wheels with sharp points, worn on the heels of a rider's boots and used for urging a horse to go faster. 2 (usu sing) ~ (to sth) a thing that acts as an encouragement to or reason for action or effort. 3 an area of high ground extending from a mountain or hill v",6/17/2011,spur,,,
oc oc0,"Ⅰ n 1 a piece cut from a living plant and fixed in a cut made in another plant, to form a new growth. 2 (medical) a healthy organ or piece of skin, bone, etc removed from a living body and attached to a damaged part of the same or another body. v
Ⅱ n [U] 1 (Brit) hard work 2 (a) the use of illegal or unfair means to gain an advantage in business, politics, etc. v",7/8/2011,graft,,,
oc oc0 26 27,"n 2 [C] a free ride in a car, etc: I'll give you a ___ to the station. +hitch a ___. 3 [U] the upward pressure of air on an aircraft in flight. 4 [sing] a state of feeling better, happier, more confident, etc: Getting the job gave me a tremendous ___.",,lift,,,
oc oc0 oc1 25 25 26 27,impossible to copy,,inimitable,,,
oc 26,"n 1 (a) the part of a telephone that one speaks into: She put her hand over the ___ and shouted at the children to be quiet. (b) the part of a musical instrument or pipe that is placed between the lips. 2 (usu derog) a person, newpaper, etc that express the opinions of others: The national radio service is the ___ of the government.",6/27/2011,mouthpiece,,,
oc oc0 oc2,o_8_ v [Vn] 1 to use one's superior authority to reject sth that has already been decided and to ignore the objections or claims of others: [Vn] ___ sb's views/decisions/wishes. 2 to be more important than sth: [Vn] Considerations of safety ___ all other concerns.,2/7/2011,override,,,
oc oc0,v ~(about/over sth) to express or feel delight at one’s own success or good lack or at sb else’s failure: [V] Though they won the election they are in no position to ___. [Vpr] It’s nothing to ___ about. +__ing adj,8/22/2011,gloat,,,
oc oc0,n [U] (a) skill in using one's hands: A juggler needs great ___. (b) the ability to do sth skillfully and cleverly: mental/verbal/political/musical ___,,dexterity,,,
oc,"+1 adj 1 not officially acceptable, eg because of a detail that is wrong; not legally recognized: an ___ passport/will. 2 not true or logical; not supported by reasoning: an ___ assumption/argument/statement. +___ate v 
+2 n a person made weak by illness or injury +___v ~sb (out of sth) to make or allow sb to leave a job, esp the armed forces.",6/30/2011,invalid,,,
oc oc0,h__ adj 1 (usu derog)(of behaviour) very dramatic and intended to attract attention: ___ gestures. 2(fml) of acting or the theatre: displaying her considerable ___ talents. ___ally adv ___cs n[pl] ,6/24/2011,histrionic,,,
oc,adj 1 [usu pred] (infml) extremely angry: ___ with rage +He’d be ___ if he knew you were here. 2 [usu attrib] of the colour of lead; bluish-grey: a ___ bruise.,1/7/2012,livid,,,
oc oc0 oc2,"n 1 (a) a short period of time separating the parts of a play, film, etc; an interval: There will now be a 15-minute ___. (b) a piece performed during this. 2 a period of time coming between two events or between two stages of sth: a brief ___ of peace between two wars.",10/4/2012,interlude,,,
oc oc0,"n a man's hat with a very wide brim, worn esp in Mexico.",6/27/2011,sombrero,,,
oc 25,"adj [attrib] greatest; most extreme: of the ___ importance +pushed to the ___ limits of endurance. +the ___ n [sing] the greatest, or most extreme extent or amount possible: enjoy oneself to the ___ IDM do/try one's ___ (to do sth)",6/30/2011,utmost,,,
oc,"s__ n a soldier placed outside a building, etc in order to watch or guard it: People approaching the gate were challenged by the ___. +be on ___ duty. +___-box n a small shelter for a ___ to stand in.",7/4/2011,sentry,,,
oc,"v ~sth/sb (with sth)(usu passive) to supply sth with much more than is needed: [Vn, Vnpr] The market is __d (with cheap apples from abroad? [Vnpr] __d with pleasure.+___ n (usu sing) an excess: a __ of TV quiz shows. __on n 1 (derog) a person who eats too much. 2 a person who is always eager for sth: He’s certainly a __on for punishment.",8/24/2012,"glut
glutton",*gluten,,
oc oc0 oc0,adj [pred] being planned or prepared: Great changes are ___. +He sensed that something was ___ (ie something unexpected or suspicious was happening). +There are moves/plans ___ to increase taxation.,10/2/2012,afoot,,,
oc oc3,"v 1 ~sth (from sb/sth) to seek to get sth back after having given it to sb, lost it etc: [Vn] ___ tax/lost property +efforts to ___ territory lost in the war [also Vnpr]. 2 ~sth (from sth) to make land fit to cultivate, eg by draining it or bringing water to it. 3 recycle. n a place. __ation n [U]",9/24/2012,reclaim,,,
oc oc0 oc3 26 27,f__ n [C] the courage to face and endure great danger or difficulties: He bore the pain with great ___,,fortitude,,,
oc oc0 26 27,"+1 n a thing that is good or helpful for sb; a benefit; an advantage: Parks are a great ___ to/for people in big cities. 
+2 adj IDM a ___ companion   a close friend with whom one enjoys spending time: Bill and Bob are ___ companions",6/12/2011,boon,,,
oc oc0 oc3 26,PHR V 1 to attack sb/sth fiercely: They ___d ___ the retreating army and routed them. +The children ___d ___ the food and ate it greedily. 2 to be the responsibility of sb: The full of the wedding ___d ___ me.,3/22/2011,fall on/upon sb/sth,,,
oc oc0 26,領事館,6/29/2011,consulate,,,
oc oc0,"v to make sth completely wet; to soak sth: [Vn] continuous heavy rain had __d the fields. 2 ~sth/sb (with/in sth)(esp passive) to fill sth/sb completely with sth so that no further addition is possible or desirable: [Vn, Vnpr] The market is __d (with good used cars)(ie There are too many of them to sale). __d adj. __ion n[U].",5/8/2012,saturate,,,
oc oc0 oc3,"n ~ (of sth) a person who has power or influence over what will be done, accepted, etc in a particular area of activity: the __s of fashion/good taste + In this instance, the Prime Minister is the final ___.",6/18/2012,arbiter,,,
oc,"v 1 [V] to send out gas from the stomach noisely through the mouth. 2 ~sth (out/forth) to send sth out from an opening with force: [Vn, Vnpr] factory chimneys __ing smoke (into the sky) [Vp] The volcano __d out smoke and ashes. +___ n.",2/3/2012,belch,,,
oc oc0,"n [U,C] strong disagreement within an organization, esp a religious one, causing its members to divide into separate groups hostile to each other: a ___ within the Anglican Church + the threat of ___ within the government. __atic adj: __atic religious movements.",8/18/2012,schism,,/?sk?z(?)m/ /?s?z(?)m/ ,
oc,"n a movement or an action that one cannot control, made in response to sth: have quick/slow/normal __s +test sb’s ___s + a ___ movement/response + Almost as a ___ action, I grab my diary when the phone rings. See also conditioned ___.",8/7/2012,reflex,,,
oc oc0 27,"n 1 (Brit)(US crib) a bed for a young child, usu with sides to prevent the child falling out. 2 (US) a simple narrow bed, eg a camp-bed.",6/14/2011,cot,,,
oc oc0,"n [C] the back end of a ship or boat: standing at/in the ___ of the boat +walk towards the ___ of a ship. IDM from stem to ___ from the front to the back, esp of a ship.",7/3/2011,stern,,,
oc oc0,"n [U] scattered pieces, esp of sth that has been destroyed: searching among the ___ after the explosion.",,debris,,,
oc oc0,pleasant and friendly: a ___ smile/welcome/handshake,,cordial,,,
oc oc4,"a__ adj needing much effort or energy, esp over a period of time: a ___ journey through the Andes  +The work is very ___.",12/9/2011,arduous,,,
oc oc4,"v__ v (Brit) to examine sb/sth carefully, eg to make sure that sb is suitable for a special job, that a product is of good quality, etc: [Vn] All new staff are carefully __d for security reasons. + The holiday accommodation is thoroughly ___d by us before being included in our brochure.",8/3/2012,vet,,,
oc,"v 1 ~(at sth) to be unwilling to do or become involved in sth because it is difficult, dangerous, unpleasant, expensive, etc: [Vpr] The horse __d at (ie refused to jump) the high hedge. 2 (dated) (b) [Vnpr] They were __d of their prey.",8/9/2012,baulk (also balk),,,
oc,"‘+1 n a very small cut: Make a ___ in the cloth with the scissors. IDM in good, bad, etc ___ (Brit infml) in good, etc condition or health: She’s in pretty good ___ for a 70-year-old.   in the ___ of time   only just in time.  
+2 n (Brit sl) a prison or a police station v",8/30/2012,nick,,,
oc,"IDM +1 to take great care or make a particular effort to do sth: She was ___ great ___ to stress the advantages of the new system.
+2 in return for one’s efforts or trouble: She looked after her sick mother for 10 years and got no thanks at all ___ ___ ___.",3/5/2012,‘+1 be at pains to do sth +2 for one’s pains,,,
oc oc0,a__ v (a) to exist in great numbers or quantities; [V] Oranges ___ here all the year round. +Rumour/Speculation/Confusion ___s. (b) ~in/with sth: [Vpr] a river __ing in/with fish. ,9/6/2012,abound,"See also abundance, abundant",,
oc,"‘+1 n 1(a) a great flood of water: When the snow melts, the mountain stream becomes a ___. 2: a ___ of complaints/criticism/inquiries. +___v 1 ~sb/sth (with sth) (usu passive): I was __d with phone calls.
+2 v~sb/oneself (with sth/into doing sth) to mislead sb deliberately; to deceive sb: [Vnpr] Don’t be __d into believing such nonsense. __sion n. __sive adj.",4/8/2012,‘+1 deluge +2 delude,,,
oc,v (fml) to pay attention to sth/sb: [Vn] ___ sb’s advice/warning/wishes +He was fined for failing to ___ a court order to return to work. +___n [U](fml): It’s best to take ___ of your doctor’s advice. +I’ve warned him of the risk but he pays little ___ (to what I say). __ful adj (of sth/sb) __less adj (of sth/sb) __lessly adv,7/3/2012,heed,,,
oc oc0 oc0,"v ~(sth)(from/off sb)(infml often derog) to persuade sb to give one sth, or to take sth without asking permission: [Vpr, Vnpr] She’s always __ing (money) off her brother. [Vn] We managed to ___ a few bottles of wine. +___ n IDM on the ___ (infml) trying to borrow or obtain sth by __ing. __er n.",3/28/2012,scrounge,,,
oc,"v 1 ~with sth/ ~(together); ~A with B/~A and B (together) to mix together or mix one thing with another: [V, Vp] allow the flavours to ___ (together) for 1hr. 2 ~with sb/sth; ~(together) to move around in a place and have contact with other people: [Vpr] Security men __d with the crowd.",9/4/2012,mingle,,,
oc oc0 25 27,c__ an aggressive and reasonable belief that one's own country is better than all others.,,chauvinism,,,
oc,"d__ adj (of furniture, buildings, etc) falling to pieces; in a bad state of repair: a ___ chair/bed + a ___-looking car. +___tion n [U]",6/6/2011,dilapidated,,,
oc 26,p__ happening or given after death,,posthumous,,,
oc oc0 25,t__ スズ,7/4/2011,tin,,,
oc oc0,"n the curved path of sth that has been fired, hit or thrown into the air, eg a missile: a bullet’s ___ +(fig) the likely ___ of the economy (ie the way it will probably develop).",2/16/2012,trajectory,,,
oc,"v ~sb/sth(against/to sth) to tie or hold sb or sb’s arms tightly in order to prevent them moving: [Vn, Vnpr] Both his arms were __d (to his side). [Vnpr] They were __d against the wall by the truck.",7/27/2012,pinion,,,
oc,"n [U] (also __s) [sing v] (philosophy) the art of discovering and testing truths by discussion and logical argument. +__al adj: __al method
弁証法",3/30/2012,dialectic,,,
oc,v 1~sb(on/for sth); ~sb/sth(to sb) to praise or recommend sb/sth: [Vn] This book has much to ___ it. 2 ~oneself/itself to sb (fml): [Vnpr] a plan which is unlikely to ___ itself to the public. __able adj. __ably adv. __ation n.,9/3/2012,commend,,,
oc oc3,"s__ ‘+1 v (fml)(usu passive) to provide sb with so much of sth that they do not want any more: [Vn] feel __d after Christmas dinner [Vnpr] be __d with pleasure. +__ion

+2 n[U] (fml)",8/6/2012,‘+1 satiate + satiety,,,
oc,"l__ v [Vn] to cut branches, etc off a tree. PHR V ___ sth ___ (sth) to remove part of sth by cutting: ___ the heads ___ (flowers( with a stick +They managed to ___ ?2 million ___ their operating costs.",8/29/2012,lop sth off (sth),,,
oc,"adj (infml esp Brit) I likely to be dishonest; suspicious: He’s a ___ bloke ?- I wouldn’t trust him an inch. 2 risky or dangerous: Cycle across America? Sounds a bit ___ to me. 3 I can’t play, I’ve got a ___ knee.",8/28/2012,dodgy,,,
oc,"v to cut words, designs, etc into a surface:[Vn] a __d letter/pattern. Compare engrave. +__ion n (a) [C] (of a surgeon): make a deep __ion in the thigh. (b) [U] the action of cutting. __ive adj clear and precise: __ive comments/criticism/advice. __ively adv. __iveness n. __or n each of the eight sharp cutting teeth at the front of the mouth.",8/23/2012,incise,,,
oc oc2,v 1 to make eg an agreement or an order lose its legal force: [Vn] a court decision __ing a marriage/a government decree. 2 (fml) to make sth lose its effect; to act against sth: [Vn] An unhealthy diet will ___ the effects of training. __ty n[U] (fml or law): a decree of __ty (ie a legal statement declaring a marriage (adj) and void.,8/26/2012,nullify,adj null,,
oc,the action or act of stopping; a pause: The bombardment continued without ___.,,cessation,,,
oc oc0,"adj 1 having too high an opinion of one's looks, abilities, etc; too proud. 2 producing no result; useless",,vain,,,
oc oc0 oc0 25 26,"adj (a)(of the voice) sounding rough and harsh, eg as a result of a sore throat. (B)(of a person) having a ___ voice; hardly able to speak: He shouted himself ___. ___ly adv. ness n.",5/15/2011,hoarse,,,
oc,"n 1 a person who is exceptionally skillful at doing sth, esp playing a musical instrument or singing: a cello ___ + a ___ pianist 2 [attrib] a ___ display/performance. +__ity n[U] a display of breathtaking/dazzling __ity.",8/10/2012,virtuoso,,,
oc,n a ___ [sing] (infml esp US) (used esp as an adv) a very small amount; a little: just a ___ more milk + I was a ___ disappointed she didn’t come.,8/17/2012,tad,,,
oc oc3,"v [V] (fml)(of roads, rivers, branches of trees, etc) to divide into or have two branches; to fork. +__ion n [C,U]",7/15/2012,bifurcate,,,
oc oc4,"r__ v 1 (a) to make short sharp sounds quickly, one after the other; to shake while making such sounds: [V] Hailstones __d on the tin roof. (b) [Vn] She __d the money in the tin. 2 (infml) (esp passive) to make sb nervous. PHR V ___ along, off, past, etc move with a __ing sound. ___ sth off   to say or repeat sth quickly and without much effort. n",11/18/2011,rattle,,,
oc oc4,"v (usu in negative sentences) 1 to move or make sth/sb move slightly: [V, Vn] My car's stuck in the mud, and it won't ___/I can't ___ it. 2 to change or make sb change an attitude or opinion: [V, Vn] Once he's made up his mind, he never __s/you can never ___ him (from his opinion.)",5/18/2012,budge,,,
oc,v 1 (fml)(a) ~sb/sth to sb/sth to give sb/sth up to sb/sth; to deliver sb/sth to sb/sth: [Vnpr] ___ a child to its uncle’s care + ___ one’s soul to God (b) ~sth to sth:[Vnpr] an old chair that had been __d to the attic. 2 ~sth(to sth): [Vnpr] The goods have been __d (to you) by rail. +__ment n IDM on __ment.,7/6/2012,consign,,,
oc,"n 1 a young bird that is just able to fly. 2 [usu attrib] a person, an organization, a system, etc that is new and without experience: ___ democracies.",6/16/2012,fledgling (also fledgeling),,,
oc oc3,"n 1 a long narrow cut or channel in the earth, made esp by a plough. __s ready for planting. Compare ridge. 2 a deep line or fold in the skin of the face; a wrinkle: Deep __s lined his brow. +___ v: She had a __d brow (ie looked worried).",7/28/2012,furrow,,,
oc,n [sing v] the branch of medicine concerned with children and their illnesses. __ian,7/29/2012,paediatrics (US pediatrics),,,
oc oc2,"v 1 to rock or shake as if about to fall: [V] The building __d briefly and then collapsed in a heap of rubble. +(fig) a __ing economy. 2 to walk or move in an unsteady way, esp in the direction specified: [Vpr]The child __d across the room. +She __d to her feet. [also V, Vp].",3/21/2012,totter,,,
oc oc0,"w__ (of a plant or flower) to bend downwards, grow pale and die",,wilt,,,
oc,"n 1 [C] any of the long stiff hairs that grow near the mouth of a cat, rat, etc 2 ___s [pl] (dated or joc) the long hair growing on a man's face: wearing a wig and false ___s. IDM be, come, etc within a ___ of sth/doing sth (Brit) to be or come extremely near to sth/doing sth. +___d adj",7/6/2011,whisker,,,
oc,"z__ n [U, sing] 1 the quality of being interesting, exciting, enjoyable, etc: The element of risk gave (an) added ___ to the whole experience. 2 ~(for sth): have a ___ for life +He entered our plans with terrific ___. 3 the outer skin of oranges, lemons, etc, when used to give flavour in cooking. Compare peel n, rind, skin 3. __ful adj.",3/10/2012,zest,,,
oc oc0 oc2,n 1 [C] a large and usu deep hole or opening in the ground. v ~sth (with sth) (esp passive) to make small hollow places on a surface: [Vn] Acid had __d the surface of the silver. PHRV ___ sb/sth against sb/sth  to test sb/sth in a struggle or competition with sb/sth: He decided to ___ his wits against the bureaucracy of the tax office.,2/13/2012,pit,,,
oc oc3,"n 1 (a) a person who is guilty or capable of great wickedness: He's no saint, but he's no ___ either. 2 (in a story, play, etc) a character, whose evil actions or motives are important to the plot. Compare hero. IDM the ___ of the piece (esp joc) a person or thing responsible for some trouble, damage, etc: It is hard to identify the real ___ of the piece in such a situation. +__ous adj. __y n[U,C](fml)",4/25/2012,villain,,,
oc,_10_ n (fml) 1 (esp pl) money or goods given or regarded as a right in addition to one's pay: __s include the use of the company car. 2 a special advantage or right enjoyed as a result of one's position: Politics in Britain used to be the ___ of the property-owning classes.,7/7/2012,perquisite (also infml perk),,,
oc oc2 oc4,"p_d_7_ v to steal goods from a place, esp during a time of war or civil disorder:[V] The invaders advanced, killing and __ing as they went. [Vn] Robbers had __d the graves thousands of years before. +___ n[U]",1/28/2012,plunder,,,
oc oc4,"t__ n (usu sing) 1 the number of people who attend a match, meeting, etc: There was a good/high/low ___ at yesterday's meeting. 2 the way in which sb is dressed: The teacher praised the children for their neat ___. 3(esp Brit) an act of emptying a drawer, a room, etc and throwing away things that are not needed: These drawers are full of rubbish --- it's time I had a good ___.",1/30/2012,turnout,,,
oc oc0 oc4,"s__ n 1 ~ for sth  a person who thinks that a certain quality, type of behaviour, etc is very important and expects it of other people: a ___ for accuracy/punctuality/discipline.",12/5/2011,stickler,,,
oc oc3,"adj (usu derog) 1 pretending to be shy or modest, although really liking the attention one is receiving: a ___ smile +Don't be so ___ about your achievements. 2 unwilling to give information, answer questions etc in a rather annoying way: He was a little ___ when asked where the money had come from. __ly adv. __ness n[U]",6/29/2012,coy,,,
