oc oc0,"v ~ (at sth) (infml) to hesitate to do sth because of alarm or surprise: [Vpr] He __d at the thought of swimming in winter. [also V] IDM ___ sb's/the mind (US infml) to astonish or shock sb: The vastness of space really __s the mind. Compare mind-__ing. the mind/imagination __s (at sth) (infml) one can hardly accept or imagine a particular idea, suggestion, etc: I've heard he keeps a giraffe as a pet --- the imagination __s!",5/7/2013,boggle,,
oc oc0,"adj unable to act and think normally, esp because of mental illness: She's completely ___. + a ___ attacker/mind/laugh. +__ment n[U].",3/20/2013,deranged,,
oc oc0,"v 1 ~(with sth)(at sth) to become red in the face because of shame, embarrassment, etc: [V]Don't tell everybody --- you're making me ___! [Vpr] She __d at (the thought of) her stupid mistake. 2(fml) [V.to inf] I ___ to admit/confess that... +___ n: She turned away to hide her __s. IDM spare sb's __s (Brit) to save sb from an embarrassing situation.",3/1/2013,blush,,
oc oc0,"v(fml) 1 to withdraw a statement, charge, etc: [Vn] He made a false confession which he later __d. [also V]. 3 to move or pull sth back or in: [Vn] ___ the landing gear (ie of an aircraft) [V] The undercarriage failed to ___. +__able adj: a knife with a ___able blade. __ion. n[C, U]",5/8/2013,retract,,
oc oc0,"n 1[U] the study of family history, including the study of who the ancestors of particular people were and how they were related to each other. 2 [C] a particular person's line of ancestors; a chart showing this. +__cal adj: __cal evidence/proof/records +a ___cal table/tree (ie a chart branches showing a familys ancestors). __ist n.",4/3/2013,genealogy,,
oc oc0,"v to design and arrange the steps and movements for dancers in a show, etc: [Vn] (fig) Everyone stood up with a __d smoothness. __y n[U] (the art of designing and arranging) the steps and movements in dances, esp ballet. __er n. __ic adj.",5/16/2013,choreograph,,
oc oc0,"NOUN

mass noun
1The state or condition of being equal, especially as regards status or pay.
‘___ of incomes between rural workers and those in industrial occupations’  
1.1Equivalent value of one currency in terms of another at an established exchange rate.
‘the euro's ___ with the dollar’
2Mathematics 
(of a number) the fact of being even or odd.
‘M is the lattice point if and only if x 1 and x 2 are of the same ___ and so are y 1 and y 2.’",5/25/2013,parity,,
oc oc0,ADJECTIVE Competent or skilled in doing or using something.  ‘I was ___ at my job’ ‘she felt reasonably ___ in Italian’,8/1/2011,proficient,,
oc oc0,ADJECTIVE 1Relating to the countryside; rural.     1.1Having a simplicity and charm that is considered typical of the countryside. ‘the unblemished charm of ___ life has been a perennial source of inspiration for the painter’ ‘bare plaster walls and terracotta floor give a ___ feel’    1.2Lacking the sophistication of the city; backward and provincial. ‘you are a ___ halfwit’,1/29/2013,rustic,,
oc oc0,"VERB with object and adverbial of place 1Place (a revered or precious object) in an appropriate receptacle.  ‘relics are __d under altars’    1.1Preserve (a right, tradition, or idea) in a form that ensures it will be protected and respected. ‘the right of all workers to strike was __d in the new constitution’",5/31/2013,enshrine,,
oc oc0,"VERB [WITH OBJECT] 1Prevent or obstruct (an anticipated event or action) by taking advance action.  ‘they will present their resignations to ___ a vote of no confidence’    1.1Act in advance of (someone) in order to prevent them from doing something. ‘he would have spoken but David __d him’    1.2historical Buy up (goods) in order to profit by an enhanced price. ‘Although the laws against engrossing and __ing were repealed in 1772,",3/15/2013,forestall,,
oc oc0,"ADJECTIVE 1(of a straight line) joining two opposite corners of a square, rectangle, or other straight-sided shape.     1.1(of a line) straight and at an angle; slanting. ‘a tie with ___ stripes’",6/18/2013,diagonal,,
oc oc0,"n An unborn or unhatched offspring of a mammal, in particular an unborn human more than eight weeks after conception.",6/25/2013,fetus,,
oc oc0,NOUN mass noun Liquid waste or sewage discharged into a river or the sea.  ‘industrial ___’ count noun ‘contamination with trade __s’,6/27/2013,effluent,,
oc oc0,"VERB [NO OBJECT] 1Make a gesture with the hand, arm, or head to encourage or instruct someone to approach or follow.  ‘Miranda __d to Adam’    1.1with object and adverbial of direction Summon (someone) by __ing to them. ‘he __d Cameron over’ with object and infinitive ‘he __d Duncan to follow’    1.2Appear attractive or inviting. ‘the going is tough and soft options ___’",1/31/2012,beckon,,
oc oc0,NOUN 1A blood feud in which the family of a murdered person seeks vengeance on the murderer or the murderer's family.     1.1A prolonged bitter quarrel with or campaign against someone. ‘he has accused the British media of pursuing a ___ against him’,6/24/2012,vendetta,,
oc oc0,v [NO OBJECT] 1(of a benefit or sum of money) be received by someone in regular or increasing amounts over time.  ‘financial benefits will ___ from restructuring’ ‘all customs duties __d to the federal government’    1.1with object Accumulate or receive (payments or benefits) over time. ‘they ___ entitlements to holiday pay’,6/5/2012,accrue,,
oc oc0,VERB [NO OBJECT] 1Cooperate on a matter of mutual concern.  ‘she will ___ with teachers across the country’    1.1 betweenAct as a link to assist communication between (people or groups) ‘civil servants who ___ between the prime minister and departmental ministers’,2/28/2013,liaise,,
oc oc0,"NOUN 1A regulation requiring people to remain indoors between specified hours, typically at night.  ‘a dusk-to-dawn ___’ mass noun ‘the whole area was immediately placed under ___’    1.1The hour designated as the beginning of a ___. mass noun ‘to be abroad after ___ without permission was to risk punishment’    1.2The daily signal indicating the beginning of a ___. ‘they had to return before the ___ sounded’ ",7/5/2012,curfew,,
oc oc0,VERB Come or bring together for a meeting or activity; assemble.  with object ‘he had __d a secret meeting of military personnel’ no object ‘the committee had __d for its final plenary session’,5/12/2012,convene,,
oc oc0,VERB 1no object Look at someone or something with one or both eyes partly closed in an attempt to see more clearly or as a reaction to strong light.  ‘the bright sun made them ___’    1.1with object Partly close (one's eyes) in an attempt to see more clearly or as a reaction to strong light. ‘he __d sleepy eyes against the sudden light’,5/6/2012,squint,,
oc oc0,"ADJECTIVE 1British Made for a particular customer or user.  ‘a ___ suit’ ‘___ kitchens’ ‘___ software systems’ ‘group tours and ___ itineraries’    1.1Making or selling ___ goods, especially clothing. ‘the ___ tailors of Savile Row’",12/30/2011,bespoke,,
oc oc0,"ADJECTIVE Ready to accept control or instruction; submissive.  ‘a cheap and ___ workforce’ ‘she's a black Labrador, gentle and ___’",7/11/2013,docile,,
oc oc0,"VERB 1Lose or cause to lose lustre, especially as a result of exposure to air or moisture.  no object ‘silver __s too easily’ with object ‘lemon juice would ___ the gilded metal’    1.1Make or become less valuable or respected. with object ‘his regime had not been ___d by human rights abuses’",10/25/2012,tarnish,,
oc oc0,ADJECTIVE 1(of an illness) persisting for a long time or constantly recurring.  ‘___ bronchitis’ Often contrasted with acute    1.1(of a person) having a ___ illness. ‘a ___ asthmatic’   1.2(of a problem) long-lasting. ‘the school suffers from ___ overcrowding’    1.3(of a person) having a bad habit. ‘a ___ liar’    2British informal Of a very poor quality.  ‘the film was absolutely ___’,3/12/2013,chronic,,
oc oc0,"ADJECTIVE 1Coming between two things in time, place, character, etc.  ‘an ___ stage of development’ ‘a cooled liquid ___ between liquid and solid’    1.1Having or suitable for a level of knowledge or skill between basic and advanced. ‘___ skiers’ ‘an ___ course’",7/21/2013,intermediate,,
oc oc0,"PHRASE informal Be dismissed from one's job.    ‘Well, he ___d ___ ___ after a series of mediocre interviews.’",3/19/2013,get the boot,,
oc oc0,"v [WITH OBJECT] 1Rub (someone or something) hard so as to clean them, typically with a brush and water.  ‘he had to ___ the floor’ ‘she was ___ing herself down at the sink’ no object ‘she ___d furiously at the plates’    1.1 ___ something away/offRemove dirt by rubbing hard. ‘it took ages to ___ off the muck’",3/31/2013,scrub,,
oc oc0,NOUN 1A mutual relationship or connection between two or more things.  ‘research showed a clear ___ between recession and levels of property crime’ mass noun ‘there was no ___ between the number of visits to the clinic and the treatment outcome’    1.1mass noun The process of establishing a relationship or connection between two or more things. ‘the increasingly similar basis underlying national soil maps allows ___ to take place more easily’,3/8/2013,correlation,,
oc oc0,"VERB [NO OBJECT] 1Breathe.  ‘he lay back, ___ing deeply’ with object ‘a country where fresh air seems impossible to ___’    1.1(of a plant) carry out ___ion, especially at night when photosynthesis has ceased. ‘lichens ___ at lower levels of temperature and moisture’",8/5/2013,respire,,
oc oc0,"NOUN 1British Music A note having the time value of a quarter of a semibreve or half a minim, represented by a large solid dot with a plain stem.    2A perverse or unfounded belief or notion.  ‘the natural ___s of inveterate bachelors’",8/11/2013,crotchet,,
oc oc0,ADJECTIVE 1Relating to or causing ___ion of a part of the body.  ‘___ cells’ ‘___ diseases’    2(especially of speech or writing) arousing or intended to arouse angry or violent feelings.  ‘___ remarks’,6/29/2013,inflammatory,,
oc oc0,"NOUN 1A worker in a skilled trade, especially one that involves making things by hand.  ‘street markets where local ___s display handwoven textiles, painted ceramics, and leather goods’    1.1as modifier (of food or drink) made in a traditional or non-mechanized way using high-quality ingredients. ‘Britain's ___ cheeses’",8/26/2013,artisan,,
oc oc0,"NOUN 1A loud ringing of a bell or bells.  ‘the bell rang again, a long, loud ___’    1.1Bell Ringing A series of changes (strictly, at least five thousand) rung on a set of bells.   1.2A set of bells.",3/30/2013,peal,,
oc oc0,"NOUN mass noun 1The state of being unaware or unconscious of what is happening around one.  ‘they drank themselves into ___’    1.1The state of being forgotten, especially by the public. ‘his name will fade into ___’",1/21/2013,oblivion,,
oc oc0,n 1A written message in business or diplomacy.  ‘he told them of his decision in a ___’    1.1A note recording something for future use. ‘the two countries signed a ___ of understanding on economic cooperation’    1.2Law A document recording the terms of a contract or other legal details. ‘articles of association must be signed by subscribers to the ___’,7/3/2013,memorandum,,
oc oc0,"NOUN 1A characteristic rising and falling of the voice when speaking; a pleasant gentle accent.  ‘he spoke with a faint but recognizable Irish ___’    1.1A pleasant, gently swinging rhythm in a song or tune. ‘the ___ of the Hawaiian music’   1.2Scottish archaic A cheerful tune.",7/5/2013,lilt,,
oc oc0,v  [NO OBJECT] 1Bend one's head and body in fear or apprehension or in a servile manner.  ‘he ___d away from the blow’    1.1Experience an inward shiver of embarrassment or disgust. ‘I ___d at the fellow's stupidity’,1/10/2013,cringe,,
oc oc0,"NOUN mass noun 1Biology Chemistry A process by which molecules of a solvent tend to pass through a semipermeable membrane from a less concentrated solution into a more concentrated one.     2The process of gradual or unconscious assimilation of ideas, knowledge, etc.  ‘by some strange political ___, private reputations became public’",9/12/2013,osmosis,,
oc oc0,"v 1with object Chop or cut (something, especially wood or coal) with an axe, pick, or other tool.  ‘master carpenters would ___ the logs with an axe’ ‘he had ___d down the famous elm tree’    1.1Make or shape by cutting a hard material such as wood. ‘a seat ___d out of a fallen tree trunk’",10/19/2012,hew,,
oc oc0,"VERB no object, with adverbial of direction Walk in a slow, relaxed manner.  ‘Adam ___d into the room’",5/11/2013,saunter,,
oc oc0 oc2,ADJECTIVE Genuine; real.  ‘she was a ___ ___ expert’,9/14/2013,bona fide,,
oc oc0 oc2,"VERB [NO OBJECT] 1Have an intense feeling of longing for something, typically something that one has lost or been separated from.  ‘she ___d for a glimpse of him’ with infinitive ‘they ___d to go home’    1.1archaic Be filled with compassion or warm feeling. ‘no fellow spirit ___d towards her’",9/16/2013,yearn,,
oc oc0 oc2,VERB 1Cross or be crossed intricately together; interweave.  with object ‘Jane ___d her fingers to form a cup’   1.1 ___ something withwith object Mingle or intersperse something with. ‘discussion ___d with esoteric mathematics’   1.2Electronics with object Scan (a video image) in such a way that alternate lines form one sequence which is followed by the other lines in a second sequence.,6/22/2013,interlace,,
oc oc0 oc2,"VERB [WITH OBJECT] Completely destroy (a building, town, or other settlement)  ‘villages were ___d to the ground’",10/5/2013,raze,,
oc oc0 oc2,"ADJECTIVE 1Capable of working successfully; feasible.  ‘the proposed investment was economically ___’    1.1Botany (of a seed or spore) able to germinate. ‘most clones can produce thousands of ___ seeds’   1.2Biology (of a plant, animal, or cell) capable of surviving or living successfully, especially under particular environmental conditions.",10/7/2013,viable,,
oc oc0 oc2,"VERB 1no object Make a soft, muffled crackling sound like that caused by the movement of dry leaves or paper.  ‘she came closer, her skirt swaying and ___ing’    1.1with adverbial of direction Move with a ___ing sound. ‘a nurse ___d in’",8/15/2012,rustle,,
oc oc0 oc2,"NOUN 1A harsh, grating noise.  ‘the ___ of the engine’    2A coarse file or similar metal tool for scraping, filing, or rubbing down objects of metal, wood, or other hard material.",9/17/2013,rasp,,
oc oc0 oc2,ADJECTIVE 1(of a person's complexion or appearance) pale and giving the impression of illness or exhaustion.  ‘she was looking ___ and bleary-eyed’    1.1(of light) pale; weak. ‘the ___ dawn light’,2/5/2013,wan,,
oc oc0 oc2,"VERB [WITH OBJECT] 1Destroy or severely damage by tearing or crushing.  ‘the car was ___d almost beyond recognition’    1.1Ruin or spoil (a text, piece of music, etc.) ‘he was ___ing Bach on the piano’",7/25/2012,mangle,,
oc oc0 oc2,NOUN 1A very large or fiercely burning fire.  ‘twenty firemen fought the ___’    1.1in singular A very bright display of light or colour. ‘the gardens in summer are a ___ of colour’,12/10/2013,blaze,,
oc oc0 oc2,ADJECTIVE Of a brownish-red colour.  ‘ornate ___ and gold wallpaper’,1/23/2014,maroon,,
oc oc0 oc2,"NOUN 1A large loose hood, especially one forming part of a monk's habit.    1.1A monk's hooded, sleeveless habit.   1.2A cloak with wide sleeves worn by members of Benedictine orders.",1/4/2014,cowl,,
oc oc0 oc2,VERB [WITH OBJECT] 1North American Cause to get up or start moving; rouse.  ‘I ___d him out of his bed with a cup of tea’    2informal Treat roughly; harass.  ‘the detectives who had ___d him the night of the murder’,3/26/2014,roust,,
oc oc0 oc2,"NOUN A member of the clergy attached to a private chapel, institution, ship, regiment, etc.  ‘a prison ___’",2/12/2014,chaplain,,
oc oc0 oc2,"NOUN A widespread coniferous tree which has a distinctive conical shape and hanging cones, widely grown for timber, pulp, and Christmas trees.",8/8/2012,spruce,,
oc oc0,n A stately or impressive building housing a tomb or group of tombs.  ‘the cathedral was built in 1517 as a royal ___’ ‘a cultural ___ such as the Tate’,8/10/2013,mausoleum,,
oc oc0,"NOUN A fictitious name, especially one used by an author.  ‘I wrote under the ___ of Evelyn Hervey’",9/22/2013,pseudonym,,
oc oc0,"NOUN 1  (also ___ gate) A sliding gate or other device for controlling the flow of water, especially one in a lock gate. ‘the water gushed through the ___s’ ‘lake levels are now regulated by ___s’   1.1An artificial water channel for carrying off overflow or surplus water.",3/2/2013,sluice,,
oc oc0,"ADJECTIVE 1(especially of a sound, flavour, or colour) pleasantly smooth or soft; free from harshness.  ‘she was hypnotized by the ___ tone of his voice’ ‘slow cooking gives the dish a sweet, ___ flavour’    1.1(of wine) well-matured and smooth. ‘a ___, richly flavoured Shiraz’",9/23/2013,mellow,,
oc oc0,VERB [NO OBJECT] 1Expand and contract with strong regular movements.  ‘blood vessels throb and ___’   1.1often as adjective ___ing Produce a regular throbbing sensation or sound. ‘dance the night away in one of the ___ing discos’    1.2usually as adjective ___ing Be very exciting. ‘victory in a ___ing semi-final’,10/12/2013,pulsate,,
oc oc0,n mass noun 1Large-calibre guns used in warfare on land.  ‘tanks and heavy ___’    1.1A military detachment or branch of the armed forces that uses large-calibre guns. ‘each corps included two regiments of field ___’ in names ‘he served in the Royal ___’,11/20/2011,artillery,,
oc oc0,ADJECTIVE 1(of a metal or other material) able to be hammered or pressed into shape without breaking or cracking.  ‘a ___ metal can be beaten into a sheet’    1.1Easily influenced; pliable. ‘they are as ___ and easily led as sheep’,9/20/2012,malleable,,
oc oc0,NOUN 1historical A holder of land by feudal tenure on conditions of homage and allegiance.     1.1A person or country in a subordinate position to another. as modifier ‘a ___ state of the Ottoman Empire’,4/9/2013,vassal,,
oc oc0,NOUN mass noun Chemistry A colourless pungent gas in solution made by oxidizing methanol.  Alternative name: methanal; chemical formula: CH?O,10/21/2013,formaldehyde,,
oc oc0,"n 1A simple device for calculating, consisting of a frame with rows of wires or grooves along which beads are slid.    2Architecture The flat slab on top of a capital, supporting the architrave.",11/22/2013,abacus,,
oc oc0,"v [WITH OBJECT] 1Ornament (an object) by embedding pieces of a different material in it, flush with its surface.  ‘mahogany panelling ___d with rosewood’    1.1Embed (material or a design) flush with the surface of an object.",11/23/2013,inlay,,
oc oc0,"NOUN in singular A loud, unpleasant, and prolonged noise.  ‘the fans made an awful ___’",1/13/2013,din,,
oc oc0,"VERB 1with object Set apart from the rest or from each other; isolate or divide.  ‘apprehensions about groups ___d from the rest of society’    1.1Separate or divide along racial, sexual, or religious lines. ‘blacks were __d in churches, schools, and colleges’",4/5/2013,segregate,,
oc oc0,v [NO OBJECT] informal Go from place to place in the pursuit of pleasure.  ‘he had heard that I was __ing about with an airline stewardess’,4/14/2013,gad,,
oc oc0,"NOUN mass noun The action of getting rid of a troublesome or unwanted person or thing.  ‘the new movement emphasized discipline, not ___ or punishment as a method of solving the criminal problem’",11/19/2013,riddance,,
oc oc0,NOUN 1A slope from the horizontal or vertical in carpentry and stonework; a sloping surface or edge.  ‘a very small 45° ___ is ground on the top surface’    1.1A tool for marking angles in carpentry and stonework.,11/27/2013,bevel,,
oc oc0,"NOUN A person who advocates a theory, proposal, or course of action.  ‘a strong ___ of the free market and liberal trade policies’",5/26/2013,proponent,,
oc oc0,"ADJECTIVE informal Done, made, or happening only once.  ‘a ___ benefit show’",12/12/2013,one-off,,
oc oc0,_12_ ADJECTIVE Very unhappy and unable to be comforted.  ‘she left Fritz looking ___’,5/31/2011,disconsolate,,
oc oc0,"NOUN A person actively engaged in an art, discipline, or profession, especially medicine.  ‘patients are treated by skilled ___s’",12/17/2013,practitioner,,
oc oc0,"NOUN 1usually ___s The area within the walls or perceived boundaries of a particular building or place.  ‘a former MP who still works in the ___s of the House’    1.1An enclosed or clearly defined area of ground around a cathedral, church, or college. ‘the ___s of the abbey church’",12/21/2013,precinct,,
oc oc0,"VERB [WITH OBJECT] 1Feel or show sorrow for the death of (someone), typically by following conventions such as the wearing of black clothes.  ‘Isobel ___d her husband’ no object ‘she ___d for her friends who died in the accident’",2/20/2013,mourn,,
oc oc0,NOUN 1The character and atmosphere of a place.  ‘the relaxed ___ of the cocktail lounge is popular with guests’    1.1Quality or character given to a sound recording by the space in which the sound occurs.,12/26/2013,ambience,,
oc oc0,"VERB [WITH OBJECT] 1Make ineffective; nullify.  ‘alcohol ___s the effects of the drug’    2Logic Grammar Make (a clause, sentence, or proposition) negative in meaning.",8/16/2013,negate,,
oc oc0,ADJECTIVE Of only average quality; not very good.  ‘he is an enthusiastic if ___ painter’,12/2/2013,mediocre,,
oc oc0,NOUN 1A town or district which is an administrative unit.     1.1British A town (as distinct from a city) with a corporation and privileges granted by a royal charter.    1.2British historical A town sending representatives to Parliament.,1/12/2014,borough,,
oc oc0,"NOUN 1A joint formed by one or more tapered projections (tenons) on one piece which interlock with corresponding notches or recesses (mortises) in another.    1.1A tenon used in a ___ joint, typically wider at its extremity. ‘I purposely undersized my ___ tenons slightly, to make the raising go well.’",2/10/2013,dovetail,,
oc oc0,"NOUN 1technical Each of four quarters of a circle.    1.1Each of four parts of a plane, sphere, space, or body divided by two lines or planes at right angles. ‘the right upper ___ of the kidney’",9/13/2013,quadrant,,
oc oc0,n   An unacceptable or unwelcome person.  ‘Nabokov was ___ with the regime’,1/21/2014,persona non grata,,
oc oc0,"NOUN 1A green or brown film on the surface of bronze or similar metals, produced by oxidation over a long period.  ‘many bronzes have been overcleaned, their original ___ removed and artificially replaced’",1/25/2014,patina,,
oc oc0,"NOUN 1A thing serving as a visible or tangible representation of a fact, quality, feeling, etc.  ‘I wanted to offer you a small ___ of my appreciation’ ‘mistletoe was cut from an oak tree as a ___ of good fortune’",1/30/2014,token,,
oc oc0,VERB [WITH OBJECT] Eat or drink (something) greedily.  ‘he would ___ his ale’ ‘this car ___s petrol’,2/1/2014,guzzle,,
oc oc0,"NOUN mass noun A sensation of whirling and loss of balance, associated particularly with looking down from a great height, or caused by disease affecting the inner ear or the vestibular nerve; giddiness.",9/30/2013,vertigo,,
oc oc0,ADJECTIVE Having or denoting a jagged edge; sawlike.  ‘a knife with a ___ edge’,2/17/2014,serrated,,
oc oc0,"ADVERB In an uncompromisingly forthright way.  ‘a colleague ___ told him that he had no business asking for the status report’ ‘to put it ___, investors are suffering from a crisis’",2/18/2014,bluntly,,
oc oc0,ADJECTIVE 1Holding or constituting a purely formal position or title without any real authority.  ‘the queen is ___ head of the Church of England’ ‘a ___ post’,2/22/2014,titular,,
oc oc0,"VERB 1Give or cause to give a short, sudden jerking or convulsive movement.  no object ‘her lips ___d and her eyelids fluttered’ with object ‘the dog ___d his ears’    1.1with object and adverbial Cause to move in a specified direction by giving a sharp pull.",3/7/2014,twitch,,
oc oc0,"VERB [WITH OBJECT] 1Officially take possession or control of (something), especially for military purposes.  ‘a nearby house had been ___d by the army’    1.1Take possession of (something) by force. ‘the truck was ___d by a mob’",3/11/2014,commandeer,,
oc oc0,"NOUN mass noun Lung inflammation caused by bacterial or viral infection, in which the air sacs fill with pus and may become solid. Inflammation may affect both lungs (double ___) or only one (single ___).",8/4/2013,pneumonia,,
oc oc0,"NOUN 1A device fitted to something, in particular a weak or injured part of the body, to give support.  ‘a neck ___’    1.1A strengthening piece of iron or timber used in building or carpentry.",3/12/2014,brace,,
oc oc0,"VERB [WITH OBJECT] usually as adjective ___d Give a creased, ruffled, or dishevelled appearance to.  ‘a ___d bed’",3/13/2014,rumple,,
oc oc0,"VERB [NO OBJECT] 1Spin quickly and lightly round, especially repeatedly.  ‘she ___d in delight to show off her new dress’    1.1with object Cause to rotate. ‘she ___d her fork in the pasta’",3/24/2014,twirl,,
oc oc0,"VERB 1Make or become wider, larger, or more open.  no object ‘her eyes ___d with horror’ with object ‘the woman ___d her nostrils’    2  ___ onno object Speak or write at length on (a subject)  ‘the faithful could hear the minister ___ on the role religion could play’",8/25/2013,dilate,,
oc oc0,ADJECTIVE Relating to the sense of smell.  ‘the ___ organs’,3/25/2014,olfactory,,
oc oc0,ADJECTIVE 1Very cold in temperature.  ‘___ water’    1.1(especially of a woman) unable or unwilling to be sexually aroused and responsive. ‘my ex told everyone I was ___’,4/27/2014,frigid,,
oc oc0,"ADVERB & ADJECTIVE (of singing or a spoken remark) in a quiet voice.  as adverb ‘‘It won't be cheap,’ he added ___ ___’ as adjective ‘a ___ ___ remark’",3/28/2014,sotto voce,,
oc oc0,"ADJECTIVE (of regulations, requirements, or conditions) strict, precise, and exacting.  ‘___ guidelines on air pollution’",10/23/2013,stringent,,
oc oc0,"ADJECTIVE 1Neither parallel nor at right angles to a specified or implied line; slanting.  ‘we sat on the settee ___ to the fireplace’    1.1Geometry (of a line, plane figure, or surface) inclined at other than a right angle.",11/3/2013,oblique,,
oc oc0,"n 1A person, typically a woman, who is trained to assist women in childbirth.    1.1A person who helps to create or develop something. ‘he survived to be one of the ___s of the Reformation’",3/30/2014,midwife,,
oc oc0,NOUN informal A lump of a semi-liquid substance.  ‘thick ___s of mozzarella cheese’,4/2/2014,glob,,
oc oc0,"NOUN mass noun 1Rain containing some ice, as when snow melts as it falls.  ‘driving ___ and rain made conditions horrendous’   1.1US A thin coating of ice formed by ___ or rain freezing on coming into contact with a cold surface.",4/3/2014,sleet,,
oc oc0,NOUN A small close-knit group of people who do not readily allow others to join them.  ‘his flat became a haven for a ___ of young men of similar tastes’ ‘the old-school ___’,9/11/2013,clique,,
oc oc0,VERB 1Make a soft squelching sound when walked on or in.  ‘the mud ___d under my shoes’   1.1informal Yield or cause to yield easily to pressure; squash. no object ‘strawberries so ripe that they ___d if picked too firmly’,4/9/2014,squish,,
oc oc0,VERB [WITH OBJECT] 1Make (a dish or meal) by combining various ingredients.  ‘she began to ___ a dinner likely to appeal to him’    1.1Create or devise (a story or plan) ‘his cronies ___d a simple plan’,5/23/2014,concoct,,
