,"In electrical and electronic engineering a ___ is a wiring scheme in which multiple devices are wired together in sequence or in a ring. Other than a full, single loop, systems which contain internal loops cannot be called __s.",9/18/2018,daisy chain,,,
,"NOUN

mass noun
1The process of printing from a flat surface treated so as to repel the ink except where it is required for printing.
1.1Electronics A method analogous to ___, used in making printed circuits.",9/20/2018,lithography,/lɪˈθɒɡrəfi/,,
7,"The ___ is a vacuum tube that contains one or more electron guns and a phosphorescent screen, and is used to display images. It modulates, accelerates, and deflects electron beam(s) onto the screen to create the images. The images may represent electrical waveforms (oscilloscope), pictures (television, computer monitor), radar targets, or other phenomena.",9/17/2018,cathode ray tube, (CRT),,
oc oc0,"VERB [NO OBJECT] 1Hum or sing in a soft, low voice, especially in a sentimental manner.  ‘she was ___ing to the child’ with object ‘the female vocalist ___d smoky blues into the microphone’",1/4/2015,croon,,,
oc oc0,ADJECTIVE Feeling or revealing an overt sexual interest or desire.  ‘he gave her a ___ wink’   ,3/13/2015,lascivious,,,
oc oc0,"ADJECTIVE 1Slow to reveal emotion or opinions.  ‘he is a ___, almost taciturn man’    2Kept specially for a particular person.  ‘a ___ seat’",3/17/2015,reserved,,,
oc oc0,"NOUN 1A period of keeping awake during the time usually spent asleep, especially to keep watch or pray.  ‘my birdwatching ___s lasted for hours’ ‘as he lay in a coma the family kept ___’",12/9/2014,vigil,,,
oc oc0,"NOUN A minute arachnid which has four pairs of legs when adult, related to the ticks. Many kinds live in the soil and a number are parasitic on plants or animals.  Order (or subclass) Acari: numerous families  ",2/9/2015,mite,,,
oc oc0,"NOUN 1A broad horizontal band of sculpted or painted decoration, especially on a wall near the ceiling.  ‘the horsemen of the Parthenon ___’ ‘the coastline is a ___ of cliffs’",7/13/2013,frieze,,,
oc oc0,"NOUN 1A small or relatively simple crown, especially as worn by lesser royalty and peers or peeresses.     1.1A circular decoration for the head, especially one made of flowers. ",1/13/2015,coronet,,,
oc oc0,"NOUN 1(in ancient Rome) a commoner.    1.1A member of the lower social classes. ‘the feeling was shared by ___s, gentry, and clergy’ ",2/4/2015,plebeian,,,
oc oc0,"NOUN 1formal, humorous A letter.  ‘activists firing off angry ___s’    1.1A poem or other literary work in the form of a letter or series of letters. ",11/26/2014,epistle,,,
oc oc0,"NOUN mass noun 1A fine, filmy substance consisting of cobwebs spun by small spiders, seen especially in autumn.     1.1A light, thin, and insubstantial or delicate material or substance. ",7/14/2013,gossamer,,,
oc oc0,NOUN mass noun archaic Soup or stew.,3/4/2015,pottage,,,
oc oc0,NOUN 1A strongbox or small chest for holding valuables.  ‘a battered leather ___ sealed with a waxen crest’    1.1 The funds or financial reserves of an organization. ‘there is not enough money in the ___s to finance the reforms’ ,2/28/2015,coffer,,,
oc,adj affecting one's feelings deeply; making one sad or full of pity: a ___ scene/phrase/moment. + __cy n[U] songs of great __cy and beauty. __ly adv.,4/24/2013,poignant,,,
oc,"n a circle of flowers, leaves or ribbons, worn esp on the head or round the neck or hung as a decoration: a ___ of victory. +___v ~sb(with sth)(usu passive) to put a ___ on sb: [Vnpr] __d with roses [also Vn]",4/11/2013,garland,,,
oc,n[U] small pieces of metal which are scattered from an exploding bomb: One child was injured by a piece of ___. +___ wounds.,5/3/2013,shrapnel,,,
oc,(also ___ vein) n any of several veins in the neck that carry blood from the head to the heart. IDM go for the ___ (infml) to make an aggressive attack on the weakest point in an opponent's argument or character.,5/5/2013,jugular,,,
oc,"adj careful or showing good judgement in what one saids or does; not too obvious: I should make a few ___ inquiries about the firm before you sign anything. __ly adv __tion n[U] 1 the quality of being ___, good judgement: This is a secret, but I know I can rely on your ___ (ie be completely certain you will not tell anyone). 2 the freedom to decide for oneself what should be done.",1/19/2012,discreet,n discretion,,
oc,"n 1 a follower of a religious, political, artistic, etc leader or teacher. 2 any of the twelve close followers fo Christ during his life.",5/17/2013,disciple,,,
oc,"PHRASAL VERB 1Conclude a letter, broadcast, or other message.  ‘he __d  with a few words of advice’    1.1Conclude an activity. ‘he __d  from school athletics with a double in the shot’    1.2 to record that one is leaving work for the day. ‘a colleague saw me home and __d  for me’ 1.3Bridge Indicate by a conventional bid that one is seeking to end the bidding. 2British Register to stop receiving unemployment benefit after finding work.  ‘He was unable to find a place on the scheme, despite having no job, because he had been encouraged to ___  as unemployed some years earlier.’",6/4/2013,sign off,,,
oc,"noun 1A place where or receptacle in which things are or may be stored.  ‘a deep ___ for nuclear waste’    1.1A place where something, especially a natural resource, is found in significant quantities. ‘accessible __s of water’    1.2Computing A central location in which data is stored and managed. ‘the metadata will be aggregated in a ___’    1.3A person or thing regarded as a store of information or in which a particular quality may be found. ‘his mind was a rich ___ of the past’",1/27/2013,repository,,,
oc,"NOUN 1A cloth spread over a coffin, hearse, or tomb.     2A dark cloud of smoke, dust, etc.  ‘a ___ of black smoke hung over the quarry’    2.1Something regarded as enveloping a situation with an air of gloom or fear. ‘torture and murder have cast a ___ of terror over the villages’    3An ecclesiastical __ium.  ‘The bishop's _(C)_ typ­ifies the wandering sheep, and the Prelate, when arrayed in this vestment, bears the image of the Saviour Christ.’",4/10/2013,pall,,,
oc,adj 1Not able to be seen through; not transparent.  ‘bottles filled with a pale ___ liquid’    1.1(especially of language) hard or impossible to understand. ‘technical jargon that was ___ to her’,6/6/2013,opaque,,,
oc,ADVERB When necessary or needed.  ‘the group was constituted ___ ’ ADJECTIVE Created or done for a particular purpose as necessary.  ‘the discussions were on an ___  basis’,6/19/2013,ad hoc,,,
oc,"NOUN 1A right or privilege exclusive to a particular individual or class.  ‘in some countries, higher education is predominantly the ___ of the rich’    1.1mass noun The right of the sovereign, which in British law is theoretically subject to no restriction.    1.2A faculty or property distinguishing a person or class. ‘it's not a female ___ to feel insecure’",7/30/2012,prerogative,,,
oc,"NOUN 1A number of birds of one kind feeding, resting, or travelling together.  ‘a ___ of gulls’    1.1A number of domestic animals, especially sheep, goats, or geese, that are kept together. ‘a ___ of sheep’    1.2A large number or crowd of people. ‘a ___ of paparazzi tailed them all over London’",11/16/2011,flock,,,
oc,"_m_ VERB [NO OBJECT] 1Speak with sudden involuntary pauses and a tendency to repeat the initial letters of words.  ‘he turned red and started __ing’    1.1reporting verb Say something with difficulty, repeating the initial letters of words and with sudden involuntary pauses. with direct speech ‘‘I … I can't,’ Isabel __d’ with object ‘I __d out my history’",1/15/2013,stammer,,,
oc,v [NO OBJECT] 1Turn into bone or bony tissue.  ‘these tracheal cartilages may ___’    2often as adjective __d Cease developing; stagnate.  ‘__d political institutions’,6/10/2012,ossify,,,
oc,VERB [WITH OBJECT] 1Cover the inside surface of (a container or garment) with a layer of different material.  ‘a basket __d with polythene’    1.1Form a layer on the inside surface of (an area); cover as if with a __ing. ‘hundreds of telegrams __d the walls’,7/8/2013,line,,,
oc,"NOUN 1A dog's lead.     1.1Falconry A thong or string attached to the jesses of a hawk, used for tying it to a perch or a creance. ‘If you time-travelled any one of Ghengis Khan's myriad falconers into a modern hawking set-up he'd be more than familiar with the __s, jesses and other falconry ‘furniture’ still used.’ 1.2A restraint. ‘her bristling temper was kept on a ___’ ‘the state needs to let business off the ___’    2Hunting rare A group of three animals such as hounds, hawks, or foxes.  ‘I saw a ___ of foxes killed without a run’",7/12/2013,leash,,,
oc,ADJECTIVE 1Causing or likely to cause an argument; controversial.  ‘a ___ issue’    1.1Involving heated argument. ‘the socio-economic plan had been the subject of ___ debate’    1.2(of a person) given to provoking argument.    1.3Law Relating to or involving differences between contending parties.,7/16/2013,contentious,,,
oc,ADJECTIVE 1(of a person or their judgement) not influenced by personal feelings or opinions in considering and representing facts.  ‘historians try to be ___ and impartial’ Contrasted with subjective    1.1Not dependent on the mind for existence; actual. ‘a matter of ___ fact’,7/22/2013,objective,,,
oc,VERB [NO OBJECT] 1Make a soft sucking sound such as that made by treading heavily through mud.  ‘bedraggled guests ___d across the lawns’    1.1informal Forcefully silence or suppress. ‘property developers tried to ___ public protest’,2/7/2013,squelch,,,
oc,"NOUN 1A small handheld tool with a flat, pointed blade, used to apply and spread mortar or plaster.  ‘a pointing ___’   2A small handheld tool with a curved scoop for lifting plants or earth.  ‘a garden ___’",2/9/2013,trowel,,,
oc,"VERB 1(with reference to a scent, sound, etc.) pass or cause to pass gently through the air.  no object, with adverbial of direction ‘the smell of stale fat ___d out from the cafe’ with object and adverbial of direction ‘each breeze would ___ pollen round the house’    1.1no object, with adverbial of direction Move with a gliding motion. ‘models ___d down the catwalk in filmy organza skirts’",2/25/2013,waft,,,
oc,"NOUN 1An artificial channel for conveying water, typically in the form of a bridge across a valley or other gap.     2Anatomy A small duct in the body containing fluid.",7/30/2013,aqueduct,,,
oc,v [WITH OBJECT] Lease (a property) to a subtenant.  ‘I quit my job and ___ my apartment’,7/31/2013,sublet,,,
oc,_8_ ADJECTIVE 1(of a place) uninhabited and giving an impression of bleak emptiness.  ‘a ___ Pennine moor’    2Feeling or showing great unhappiness or loneliness.  ‘I suddenly felt ___ and bereft’,1/9/2012,desolate,,,
oc,"ADJECTIVE 1(of a person or their behaviour) tending to attract attention because of their exuberance, confidence, and stylishness.  ‘the band's ___ lead singer’    1.1Bright, colourful, and very noticeable. ‘a ___ bow tie’",4/29/2013,flamboyant,,,
oc,"ADJECTIVE Having mixed feelings or contradictory ideas about something or someone.  ‘some loved her, some hated her, few were ___ about her’ ‘an ___ attitude to Europe’",5/6/2013,ambivalent,,,
oc,"NOUN 1A circle of constant longitude passing through a given place on the earth's surface and the terrestrial poles.  ‘the European Broadcasting Area extends from the Atlantic to the ___ 40°E’   1.1Astronomy A circle passing through the celestial poles and the zenith of a given place on the earth's surface. ‘at the end of February Jupiter transits the ___, due south, at 6.15 a.m’",8/6/2013,meridian,,,
oc,"NOUN 1A shy, reticent person.     1.1Psychology A person predominantly concerned with their own thoughts and feelings rather than with external things. Compare with ex___",8/7/2013,introvert,,,
oc,"NOUN 1A measuring rod a yard long, typically divided into inches.     1.1A standard used for comparison. ‘league tables are not the only ___ of schools' performance’",6/8/2013,yardstick,,,
oc,"NOUN 1British Music A note having the time value of two crotchets or half a semibreve, represented by a ring with a stem.    2A small bronze or silver ancient Roman coin.  ‘In fact it's a silver ___, measuring just 7-8mm in diameter.’",8/19/2013,minim,,,
oc,"ADJECTIVE 1Music (of a scale, interval, etc.) involving only notes proper to the prevailing key without chromatic alteration.    1.1(of a melody or harmony) constructed from a ___ scale.",8/21/2013,diatonic,,,
oc,v [WITH OBJECT] 1Arrange (a group of people or things) in classes or categories according to shared qualities or characteristics.  ‘mountain peaks are ___d according to their shape’    1.1Assign to a particular class or category. ‘elements are usually ___d as metals or non-metals’,8/30/2013,classify,,,
oc,ADJECTIVE Situated or extending across something.  ‘a ___ beam supports the dashboard’,9/2/2013,transverse,,,
oc,VERB [WITH OBJECT] 1Arrange or put together in a particular form or ___ion.  ‘two of the aircraft will be ___d as VIP transports’   1.1Computing Arrange or order (a computer system or an element of it) so as to fit it for a designated task. ‘the memory can be ___d as a virtual drive’,9/7/2013,configure,,,
oc,"NOUN 1A piece of cloth or plastic fastened round a child's neck to keep its clothes clean while eating.    1.1A loose-fitting sleeveless garment worn on the upper body for identification, especially by competitors and officials at sporting events. ‘the sponsor's name printed on our ___s’   1.2The part above the waist of the front of an apron or pair of dungarees.",8/9/2013,bib,,,
oc,ADJECTIVE 1(especially of a group or area) having a great deal of money; wealthy.  ‘the ___ societies of the western world’    2archaic (of water) flowing freely or in great quantity.  ‘He replied that the water was ___ and that they had not reviewed this in detail.’,7/27/2013,affluent,,,
oc,ADJECTIVE 1Next to or adjoining something else.  ‘___ rooms’ ‘the area ___ to the station’    2Geometry (of a pair of angles) formed on the same side of a straight line when intersected by another line.  ‘Their centers thus lie on the trisectors of the angles ___ to that line.’,9/27/2013,adjacent,,,
oc,"NOUN 1A tank for storing water, especially one supplying taps or as part of a flushing toilet.     1.1An underground reservoir for rainwater.",8/1/2013,cistern,,,
oc,"NOUN informal 1North American A man; a guy (often as a form of address)  ‘hey ___, what's up?’ ‘if some ___ smacked me, I'd smack him back’   1.1North American A stylish and confident person. ‘cool ___s’",10/3/2013,dude,,,
oc,VERB [NO OBJECT] usually as adjective ___ing 1Be about to happen.  ‘my ___ing departure’    1.1archaic (of something bad) be looming. ‘the melancholy fate which ___d over his nephew’,5/28/2013,impend,,,
oc,"NOUN 1  (also ___ house) British A large country house with lands. ‘a Tudor ___ house in the English countryside’ ‘Kelmscott ___’    1.1historical (in England and Wales) a unit of land, originally a feudal lordship, consisting of a lord's demesne and lands rented to tenants. ‘the right to mine ores within the ___ of Little Langdale’",10/14/2013,manor,,,
oc,v [NO OBJECT] Compete eagerly with someone in order to do or achieve something.  ‘the athletes were ___ing for a place in the British team’,6/2/2012,vie,,,
oc,NOUN A rectangular object or flat figure with unequal adjacent sides.  ‘an ___ of grass’   ADJECTIVE Having the shape of an ___.  ‘___ tables’,10/18/2013,oblong,,,
oc,"NOUN The angular distance of a place east or west of the Greenwich meridian, or west of the standard meridian of a celestial object, usually expressed in degrees and minutes.  ‘at a ___ of 2° W’ mass noun ‘lines of ___’",8/3/2013,longitude,,,
oc,"NOUN 1A rhombus or diamond shape.  as modifier ‘___ patterns’    1.1A small medicinal tablet, originally in the shape of a ___, taken for sore throats and dissolved in the mouth. ‘throat ___s’",11/4/2013,lozenge,,,
oc,ADJECTIVE 1Relating to the words or vocabulary of a language.  ‘___ analysis’   1.1Relating to or of the nature of a ___on or dictionary. ‘a ___ entry’,3/21/2013,lexical,,,
oc,NOUN 1An uncastrated male sheep.    1.1the ___ The zodiacal sign or constellation Aries. 2A battering ___.,11/24/2012,ram,,,
oc,"NOUN literarythe ___ The countries of the West, especially Europe and America.",11/16/2013,Occident,,,
oc,n A person who is guided and supported by an older and more experienced or influential person.  ‘Ruskin submitted his ___'s name for election’,9/14/2012,protege,,,
oc,"VERB [WITH OBJECT] Approach and address (someone) boldly or aggressively.  ‘reporters ___d him in the street’ ‘he was ___d by a thief, demanding his money or his life’",11/30/2012,accost,,,
oc,"NOUN British Music A note having the time value of two minims or four crotchets, represented by a ring with no stem. It is the longest note now in common use.",8/31/2013,semibreve,,,
oc,"NOUN 1A part of a river not reached by the current, where the water is stagnant.  ‘the eels inhabit ___s’   1.1An isolated or peaceful place. ‘nothing spoils the tranquillity of this quiet ___’",12/23/2013,backwater,,,
oc,NOUN 1derogatory A large group of people.  ‘a ___ of beery rugby fans’    1.1An army or tribe of nomadic warriors. ‘Tartar ___s’,12/27/2013,horde,,,
oc,"NOUN 1An outgoing, socially confident person.     1.1Psychology A person predominantly concerned with external things or objective considerations. Compare with in___",8/13/2013,extrovert,,,
oc,"n A layer at the back of the eyeball that contains cells sensitive to light, which trigger nerve impulses that pass via the optic nerve to the brain, where a visual image is formed.",6/21/2013,retina,,,
oc,"NOUN 1An organized group of singers, especially one that takes part in church services or performs in public.  ‘a church ___’ ‘the ___ of the University of Ulster’    1.1One of two or more subdivisions of such a group performing together.",1/10/2014,choir,,,
oc,v [WITH OBJECT] 1Arrange (laws or rules) into a systematic code.  ‘the statutes have ___d certain branches of common law’ as adjective ___d ‘in the United Kingdom there is no ___d constitution’,9/8/2013,codify,,,
oc,"n 1The top or highest part of something, especially one forming a point.  ‘the ___ of the roof’ ‘the central bank is at the ___ of the financial system’",7/7/2013,apex,,,
oc,"NOUN 1British A dealer in small items used in sewing, such as buttons, zips, and thread.    2North American A dealer in men's clothing.",1/20/2014,haberdasher,,,
oc,"VERB [NO OBJECT] Give out sweat through the pores of the skin as a result of heat, physical exertion, or stress.  ‘Will was ___ing heavily’",2/7/2014,perspire,,,
oc,"n 1A statue that is much bigger than life size.  ‘two statues known as the ___s of Memnon’   1.1A person or thing of enormous size, importance, or ability. ‘the Russian Empire was the ___ of European politics’",6/7/2013,colossus,,,
oc,c__ NOUN 1A small piece of partly burnt coal or wood that has stopped giving off flames but still has combustible matter in it.  ‘a cold hearth full of ___s’    1.1Ashes.,2/10/2014,cinder,,,
oc,"VERB [NO OBJECT] 1Keep out of sight, typically with a sinister or cowardly motive.  ‘don't ___ outside the door like a spy!’   1.1with adverbial of direction Move stealthily or furtively. ‘he spent most of his time ___ing about the corridors’",3/8/2014,skulk,,,
oc,"ADJECTIVE 1Dull, heavy, or slow.  ‘his eyelids were ___ with sleep’    2Of the colour of _(n)_; dull grey.  ‘a ___ sky’",3/19/2014,leaden,,,
oc oc2,"VERB [NO OBJECT] often ___ to"" or ""be/become ___d to 1Become accustomed to a new climate or new conditions; adjust.  ‘it's unknown whether people will ___ to increasingly warm weather’    ",4/30/2014,acclimatize,,,
oc oc2,ADJECTIVE Complaining in a rather petulant or whining manner.  ‘she became ___ and demanding’,6/4/2014,querulous,,,
oc,NOUN 1A drop of a thick liquid or viscous substance.  ‘___s of paint’    1.1A spot of colour. ‘the town is much more than a brown ___ on the map’,3/31/2014,blob,,,
10 11,"h__ ADJECTIVE

1Enabling a person to discover or learn something for themselves.
‘a ‘hands-on’ or interactive ___ approach to learning’
1.1Computing Proceeding to a solution by trial and error or by rules that are only loosely defined.",9/24/2018,heuristic,,,
,"NOUN

1The negatively charged electrode by which electrons enter an electrical device.
The opposite of anode
1.1 The positively charged electrode of an electrical device, such as a primary cell, that supplies current.
陰極",10/2/2018,cathode,,,
,"i__ VERB

___ oneself
Bring oneself into favour with someone by flattering or trying to please them.
‘a sycophantic attempt to ___ herself with the local aristocracy’",10/21/2018,ingratiate,,,
11,"b__ ADJECTIVE

Relating to the pleasant aspects of the countryside and country life.
‘the church is lovely for its ___ setting’",10/23/2018,bucolic,,,
,"NOUN

1A public entertainment consisting of a procession of people in elaborate, colourful costumes, or an outdoor performance of a historical scene.
‘they brought the history books to life at the town's ___’
figurative ‘the ___ of public life’",10/22/2018,pageant,,,
,"k__ NOUN

A small hill or mound.
‘a grassy ___’",10/24/2018,knoll,,,
,"EXCLAMATION

Scottish, Irish 
Hush (used to demand silence)
‘___, child. Away and do what you're told’",10/28/2018,whisht,"(also whist, wheesht)",,
,"s__ ADJECTIVE

Splendid and expensive-looking.
‘the banquet was a ___, luxurious meal’",10/28/2018,sumptuous,,,
,"NOUN

An instrument for measuring time accurately in spite of motion or variations in temperature, humidity, and air pressure.",11/1/2018,chronometer,,,
,"p__ ADJECTIVE

1(especially of a man) rather fat.
‘a ___ little man with a bowler hat’
2archaic Of a stately or dignified appearance and manner.
‘he was a man of ___ presence’",11/2/2018,portly,,,
11,"t__ NOUN

usually __s
A long lock of a woman's hair.
‘her golden __s tumbled about her face’",11/4/2018,tress,,,
0 10 12,"NOUN

1A picture or photograph mounted between a piece of glass and a sheet of card (or two pieces of glass) stuck together at the edges with adhesive tape.",10/29/2018,passepartout,,/ˌpaspɑːˈtuː//ˌpɑːspɑːˈtuː/,
0 12,"VERB

[WITH OBJECT]
Hold out or put forward (something) to someone for acceptance.
‘she __d a glass of wine’
‘he __d his resignation’",11/10/2018,proffer,,,
,"ADJECTIVE

predicative Having or characterized by desire.
‘the Pope was ___ of peace in Europe’",11/4/2018,desirous,,,
