,"NOUN

1A small cake, typically containing dried fruit.
‘a currant ___’
1.1 A bread roll.
1.2 (in Scotland and Jamaica) a rich fruit cake or currant bread.
2A hairstyle in which the hair is drawn back into a tight coil at the back of the head.
3__s North American informal A person's buttocks.",4/25/2018,bun,,,
12,"i__ ADJECTIVE

1Occurring at the same time.
‘An ___ data pipe provides a bidirectional path for data between an application and a bus structure.’
1.1 Occupying equal time.",4/21/2018,isochronous,,,
,"m__ NOUN

A shaped strip of wood or other material fitted as a decorative architectural feature, especially in a cornice.
‘a decorative plaster ___ placed at the centre of a ceiling’
mass noun ‘you can fit a strip of hardwood cove ___ into the corner’",4/26/2018,moulding,,,
10,"NOUN

1historical A supporter of King Charles I in the English Civil War.
1.1 A dashing and attentive man, especially one acting as a lady's escort.
1.2archaic A horseman, especially a cavalryman.
2A small spaniel of a breed with a long snout.",1/25/2018,cavalier,,,
,"a__ NOUN

1(in classical architecture) a main beam resting across the tops of columns, specifically the lower third entablature.
2The moulded frame round a doorway or window.
2.1 A moulding round the exterior of an arch.",4/27/2018,architrave,,,
10 12,"VERB

1with object Make (a machine or device) operate.
‘the pendulum __s an electrical switch’
2Make (someone) act in a particular way; motivate.
‘the defendants were __d by malice’",4/23/2018,actuate,,,
14,"p__ In computing, ___ is the act of temporarily interrupting a task being carried out by a computer system, without requiring its cooperation, and with the intention of resuming the task at a later time. Such changes of the executed task are known as context switches. It is normally carried out by a privileged task or part of the system known as a _adj_ scheduler, which has the power to _v_, or interrupt, and later resume, other tasks in the system.",4/28/2018,Preemption,"adj preemptive
v preempt",,
6 5 13 14,"ADJECTIVE

1Having a red or flushed complexion.
‘a stout man with a ___ face’
2Excessively intricate or elaborate.
‘a ___, baroque building’
2.1 (of language) using unusual words or complicated rhetorical devices.
‘his ___ and exciting prose’
3Medicine 
(of a disease or its manifestations) occurring in a fully developed form.
‘___ symptoms of psychiatric disorder’",2/27/2018,florid,,,
10,"a__ ADJECTIVE

Unpleasantly bitter or pungent.
‘___ smoke’
‘an ___ smell’",2/1/2018,acrid,,/ˈakrɪd/,
,"In computer operating systems, ___ is a memory management scheme by which a computer stores and retrieves data from secondary storage for use in main memory. In this scheme, the operating system retrieves data from secondary storage in same-size blocks called _n_s. ___ is an important part of virtual memory implementations in modern operating systems, using secondary storage to let programs exceed the size of available physical memory.",4/30/2018,Paging,,,
,"In the 1960s, ___ was an early virtual memory technique. An entire program would be _v_d out (or rolled out) from RAM to disk, and another one would be _v_d in (or rolled in). A _v_d-out program would be current but its execution would be suspended while its RAM was in use by another program.",5/1/2018,Swapping,,,
10 11 12,"a__ NOUN

mass noun
The criminal act of deliberately setting fire to property.
‘police are treating the fire as ___’
as modifier ‘an ___ attack’",2/9/2018,arson,,,
10 9 14,"NOUN

1A round or cylindrical container used for storing such things as food, chemicals, or rolls of film.
1.1 A cylinder of pressurized gas, typically one that explodes when thrown or fired from a gun.
‘riot police fired tear-gas ___s into the crowd’
1.2historical mass noun Small bullets packed in cases that fit the bore of a gun.",2/22/2018,canister,,,
,"NOUN

Botany 
1A small stalk bearing an individual flower in an inflorescence.
Compare with peduncle
‘Every inflorescence of a marked branch was individually identified with a numbered tag tied to its ___ and its number of flowers recorded.’",5/6/2018,pedicel,,,
10,"NOUN

Botany 
1The complete flower head of a plant including stems, stalks, bracts, and flowers.
1.1 The arrangement of the flowers on a plant.
1.2mass noun The process of flowering.",5/5/2018,inflorescence,,,
,"_5_ NOUN

Biology 
1A minute, typically one-celled, reproductive unit capable of giving rise to a new individual without sexual fusion, characteristic of lower plants, fungi, and protozoans.
1.1Botany (in a plant exhibiting alternation of generations) a haploid reproductive cell which gives rise to a gametophyte.
1.2Microbiology (in bacteria) a rounded resistant form adopted by a bacterial cell in adverse conditions.",5/7/2018,spore,,,
,"ADJECTIVE

1(of electromagnetic radiation) having a wavelength just greater than that of the red end of the visible light spectrum but less than that of microwaves. ___ radiation has a wavelength from about 800 nm to 1 mm, and is emitted particularly by heated objects.
1.1 (of equipment or techniques) using or concerned with ___ radiation.
‘___ cameras’",5/8/2018,infrared,,,
0 7 9,"t__ NOUN
mass noun
A state of physical or mental inactivity; lethargy.
‘they veered between apathetic ___ and hysterical fanaticism’",1/12/2018,torpor,,,
,"NOUN

1A figure of speech involving the comparison of one thing with another thing of a different kind, used to make a description more emphatic or vivid (e.g. as brave as a lion).
1.1mass noun The use of __s as a method of comparison.
‘his audacious deployment of ___ and metaphor’",5/9/2018,simile,,,
,"NOUN

Architecture 
The upper part of a classical building supported by columns or a colonnade, comprising the architrave, frieze, and cornice.",5/11/2018,entablature,,,
,"c__ In mathematics, __s, or _＊_ for short, are a generalization of the natural numbers used to measure the _n_ (size) of sets. The _n_ of a finite set is a natural number: the number of elements in the set. The transfinite __s describe the sizes of infinite sets.基数",5/12/2018,Cardinal number,"＊cardinals
n cardinality",,
,"The ___ (also mantissa or coefficient) is part of a number in scientific notation or a floating-point number, consisting of its _adj_ digits. Depending on the interpretation of the exponent, the ___ may represent an integer or a fraction. The word mantissa seems to have been introduced by Arthur Burks in 1946 writing for the Institute for Advanced Study at Princeton, although this use of the word is discouraged by the IEEE floating-point standard committee as well as some professionals such as the creator of the standard, William Kahan.仮数",5/13/2018,Significand,adj significant,,
8,"c__ Anatomy 
The large bone forming the heel. It articulates with the cuboid bone of the foot and the talus bone of the ankle, and the Achilles tendon is attached to it.",3/14/2018,calcaneus,(also calcaneum),,
,"A ___ is a mathematical table used in logic—specifically in connection with Boolean algebra, boolean functions, and propositional calculus—which sets out the functional values of logical expressions on each of their functional arguments, that is, for each combination of values taken by their logical variables (Enderton, 2001). In particular, __s can be used to show whether a propositional expression is true for all legitimate input values, that is, logically valid.真理値表",5/14/2018,Truth table,,,
,"A ___ (also called primary diagram, set diagram or logic diagram) is a diagram that shows all possible logical relations between a finite collection of different sets. These diagrams depict elements as points in the plane, and sets as regions inside closed curves. A ___ consists of multiple overlapping closed curves, usually circles, each representing a set.",5/15/2018,Venn diagram,,,
,"In logic, mathematics and linguistics, And (∧) is the truth-functional operator of ___; the and of a set of operands is true if and only if all of its operands are true. The logical connective that represents this operator is typically written as ∧ or ⋅ .",5/16/2018,Logical conjunction,,,
,"In logic and mathematics, or is the truth-functional operator of (inclusive) ___, also known as alternation; the or of a set of operands is true if and only if one or more of its operands is true. The logical connective that represents this operator is typically written as ∨ or +.",5/17/2018,Logical disjunction,,,
8 9 10 14,"c__ NOUN

1A small sheltered bay.
1.1dialect A sheltered recess among hills or in the side of a mountain.
2Architecture 
A concave arch or arched moulding, especially one formed at the junction of a wall with a ceiling.",5/10/2018,cove,,,
9 11 14,"NOUN

1A person who sells or deals in particular goods.
‘a ___ of large luxury vehicles’
1.1 A person or group who spreads or promotes an idea, view, etc.
‘a ___ of traditional Christian values’",12/6/2017,purveyor,,,
0,"___ is a multibyte character encoding system used primarily for Japanese, Korean, and simplified Chinese.

The structure of ___ is based on the ISO-2022 standard, which specifies a way to represent character sets containing a maximum of 94 characters, or 8836 (942) characters, or 830584 (943) characters, as sequences of 7-bit codes. ",5/19/2018,Extended Unix Code,,,
,"NOUN

Botany 
A modified leaf or scale, typically small, with a flower or flower cluster in its axil. __s are sometimes larger and more brightly coloured than the true flower, as in poinsettia.苞（ほう）",5/21/2018,bract,,,
,"ADJECTIVE

Genetics 
1(of a cell or nucleus) having a single set of unpaired chromosomes.
Compare with diploid
1.1 (of an organism or part) composed of ___ cells.
‘in mosses, the conspicuous leafy structures are ___’",5/22/2018,haploid,,,
14,"g__ NOUN

Botany 
(in the life cycle of plants with alternating generations) the _＊_-producing and usually haploid phase, producing the zygote from which the sporophyte arises. It is the dominant form in bryophytes. 生殖母体",5/23/2018,gametophyte,＊ gamete,,
12,"___ is a method used to digitally represent sampled analog signals. It is the standard form of digital audio in computers, compact discs, digital telephony and other digital audio applications. In a ___ stream, the amplitude of the analog signal is sampled regularly at uniform intervals, and each sample is quantized to the nearest value within a range of digital steps.",5/20/2018,Pulse-code modulation,PCM,,
,"___ in computer science is a method where the solution to a problem depends on solutions to smaller instances of the same problem (as opposed to iteration). The approach can be applied to many types of problems, and ___ is one of the central ideas of computer science.",5/28/2018,Recursion, (computer science),,
0 0 0 1 4 8 9 9,"a__ NOUN

1A military officer who acts as an administrative assistant to a senior officer.
‘he eventually became ___ to the commander of the tactical air force’
1.1 A person's assistant or deputy.
‘Hoare was his ___ in all the talks with the government’
2A large black-and-white stork with a massive bill and a bare head and neck, found in India and SE Asia.",11/4/2017,adjutant,,,
,"___ is a type of software testing that ensures that previously developed and tested software still performs the same way after it is changed or interfaced with other software. Changes may include software enhancements, patches, configuration changes, etc. During ___, new software bugs may be uncovered. Sometimes a software change-impact analysis is performed to determine which areas could be affected by the proposed changes. These areas may include functional and non-functional areas of the system.",5/30/2018,Regression testing,,,
9 8 9 9 12 13,"VERB

[WITH OBJECT]
1usually as adjective __d Remove the moisture from (something), typically in order to preserve it.
‘__d coconut’
2as adjective __d Lacking interest, passion, or energy.
‘a __d history of ideas’",11/12/2017,desiccate,,,
9 14,"NOUN

1The rhythm of a piece of poetry, determined by the number and length of feet in a line.
‘the Horatian ode has an intricate governing ___’
mass noun ‘unexpected changes of stress and ___’
1.1 The basic rhythmic pattern of beats in a piece of music.
‘a dance song in fast quadratic ___’
‘Prokofiev's complex ___s’",3/28/2018,metre,(US meter),,
,"In computer programming, an ___ is a statement that a predicate (Boolean-valued function, i.e. a true–false expression) is always true at that point in code execution. It can help a programmer read the code, help a compiler compile it, or help the program detect its own defects.",5/31/2018,assertion,,,
,"z__ NOUN

Biology 
A diploid cell resulting from the fusion of two haploid gametes; a fertilized ovum. 受精卵",6/1/2018,zygote,,,
8 9 11 10 9 8 13,"s__9_ adjective
Tempting and attractive; enticing:
a ___ voice",5/15/2017,seductive,,,
8 10 9 8 14,"s_10_ ADJECTIVE

Extremely impressive.
‘the most ___ views’",11/6/2017,stupendous,,,
9 9 10 9 14,"c__ NOUN

mass noun
1The crisp fatty skin of roast pork.
2British offensive, informal Attractive women regarded collectively as objects of sexual desire.
‘he had a splendid bit of ___ in his arms’",10/22/2017,crackling,,,
,"b__ NOUN

Botany 
A small flowerless green plant of the division _＊_, which comprises the mosses and liverworts.蘚類",6/3/2018,bryophytes,＊ Bryophyta,,
0 10,"b__ ADJECTIVE

1(of a baby) vigorous and healthy.
‘Lisa gave birth to a ___ baby boy’
2Lively and confident.
‘by the next day she was her usual ___, energetic self’",4/13/2018,bouncing,,,
8,"NOUN

Botany 
(in the life cycle of plants with alternating generations) the asexual and usually diploid phase, producing spores from which the gametophyte arises. It is the dominant form in vascular plants, e.g. the frond of a fern.胞子体",6/2/2018,sporophyte,,,
,"A _8_ in engineering is a design feature or practice that in the event of a specific type of failure, inherently responds in a way that will cause no or minimal harm to other equipment, the environment or to people.",6/7/2018,fail-safe,,,
11,"A discussion ___ or debate ___ is a person whose role is to act as a neutral participant in a debate or discussion, holds participants to time limits and tries to keep them from straying off the topic of the questions being raised in the debate. Sometimes __s may ask questions intended to allow the debate participants to fully develop their argument in order to ensure the debate moves at pace.",6/5/2018,moderator,,,
,"NOUN

Botany 
The upper angle between a leaf stalk or branch and the stem or trunk from which it is growing.",6/21/2018,axil,,,
,"i__ VERB

[WITH OBJECT]
1Scatter among or between other things; place here and there.
‘deep pools __d by shallow shingle banks’
1.1 Diversify (a thing or things) with other things at intervals.
‘the debate was __d with angry exchanges’",6/23/2018,intersperse,,,
11,"NOUN

A straight line that continually approaches a given curve but does not meet it at any finite distance.",6/22/2018,asymptote,,,
4 13 14,"NOUN

A woman's or girl's formal greeting made by bending the knees with one foot in front of the other.
‘she bobbed a ___ to him’",6/11/2018,curtsy,(also curtsey),,
,"___ is a computer network administration software utility used to test the reachability of a host on an Internet Protocol (IP) network. It measures the round-trip time for messages sent from the originating host to a destination computer that are echoed back to the source. The name comes from active sonar terminology that sends a pulse of sound and listens for the echo to detect objects under water, although it is sometimes interpreted as a backronym to packet Internet groper.",6/28/2018,Ping,,,
,"ADJECTIVE

1Curved like the uncial ＊; crescent-shaped.
2S-shaped.",7/10/2018,sigmoid,＊ sigma,,
12,"NOUN

1A secret or disguised way of writing; a code.
‘he wrote cryptic notes in a ___’
mass noun ‘the information may be given in ___’
2dated A zero; a figure 0.
3A monogram.
‘a pair of rock crystal goblets engraved with the ___ of Peter the Great’",7/21/2018,cipher,(also cypher),,
12,"NOUN

An acronym deliberately formed from a phrase whose initial letters spell out a particular word or words, either to create a memorable name or as a fanciful explanation of a word's origin.
‘Biodiversity Serving Our Nation, or BISON (a ___ if ever there was one)’",7/22/2018,backronym,"backronym
(also bacronym)",,
,"ADJECTIVE

1Of or written in a majuscule script with rounded unjoined letters which is found in European manuscripts of the 4th–8th centuries and from which modern capital letters are derived.
2rare Relating to an inch or an ounce.",7/18/2018,uncial,,,
7,"NOUN

mass noun
The art or process of deciphering coded messages without being told the key.",7/20/2018,cryptanalysis,,,
,"NOUN

mass noun
1Large lettering, either capital or uncial, in which all the letters are the same height.
as modifier ‘Insular ___ script’
1.1count noun A large letter.",7/23/2018,majuscule,,,
,"In logic, especially mathematical logic, a ___ lists and describes the non-logical symbols of a formal language. In universal algebra, a ___ lists the operations that characterize an algebraic structure. In model theory, __s are used for both purposes.

__s play the same role in mathematics as type __s in computer programming. They are rarely made explicit in more philosophical treatments of logic.",7/26/2018,signature,,,
6 9 11 12,"___ is a subset of the Rijndael block cipher developed by two Belgian cryptographers, Vincent Rijmen and Joan Daemen, who submitted a proposal to NIST during the ___ selection process. Rijndael is a family of ciphers with different key and block sizes.
For ___, NIST selected three members of the Rijndael family, each with a block size of 128 bits, but three different key lengths: 128, 192 and 256 bits.",7/28/2018,Advanced Encryption Standard,AES,,
,"NOUN

A test for intelligence in a computer, requiring that a human being should be unable to distinguish the machine from another human being by using the replies to questions put to both.",8/5/2018,Turing test,,,
1 8 11,"The ___ is a symmetric-key algorithm for the encryption of electronic data. Although insecure, it was highly influential in the advancement of modern cryptography.",7/27/2018,Data Encryption Standard," (DES /ˌdiːˌiːˈɛs, dɛz/)",,
,"___ is an automated method of biometric identification that uses mathematical pattern-recognition techniques on video images of one or both of the _＊_s of an individual's eyes, whose complex patterns are unique, stable, and can be seen from some distance.虹彩認証",8/6/2018,Iris recognition,＊ iris,,
