0 8 oc0 23 24,"verb [with object]
Reprimand firmly:
she ___d me for appearing at breakfast unshaven
• [with object and infinitive] Advise or urge (someone) earnestly:
she ___d him to drink no more than one glass of wine
• archaic Warn (someone) of something to be avoided:
he ___d the people against the evil of such practices",12/24/2015,admonish,,,
6 oc0 24,"noun
A loud and hearty laugh.
verb [no object]
Laugh loudly and heartily:
both men ___d at the remark",1/24/2016,guffaw,,,
oc0,"noun
Either of the two oval organs that produce sperm in men and other male mammals, enclosed in the scrotum behind the penis. ",3/11/2016,testicle,Also called testis.,,
oc oc0 24 23 24,composed of small parts that are not connected or complete: ___ evidence,,fragmentary,,,
oc0,"noun
1A restaurant provided by an organization such as a college, factory, or company for its students or staff.
2A small water bottle, as used by soldiers or campers.
3British A specially designed case or box containing a set of cutlery.",11/24/2015,canteen,,,
6 oc0 23,"c__ informal
noun
An eccentric or foolish person:
people who claim famous past identities are usually dismissed as ___s
adjective [attributive]",1/25/2016,crackpot,,,
,"noun
Either of the two times in the year, the summer ____ and the winter ____, when the sun reaches its highest or lowest point in the sky at noon, marked by the longest and shortest days.",11/26/2015,solstice,,,
oc oc0 24 23,"s__ to destroy the authority of a political system, religion, etc: to make sb betray their moral values or loyality.",,subvert,,,
8 7 oc0 23,"noun
An open space in a wood or forest:
a forest ____
___s of birch",11/9/2015,glade,,,
oc oc3,e___ to show or feel great joy because of sth that has happened; to get great pleasure from sth,,exult,,,
4 oc0 oc2 24,"noun vulgar slang
t__ 1A lump of excrement.
2A person regarded as obnoxious or contemptible.",1/11/2016,turd,,,
oc0 oc1,"t__Ⅰadjective 
(Of glue, paint, or other substances) not fully dry and retaining a slightly sticky feel:
the paint was still ___
ⅡShowing poor taste and quality:
even in her faintly ___ costumes, she won our hearts",2/27/2016,tacky,,,
,"l__ noun
(Especially in North America) a person who fells trees, cuts them into logs, or transports them to a sawmill.",3/14/2016,lumberjack,(also lumberman),,
7 7 7 oc0,"adjective
Abrupt or offhand in speech or manner:
she could be ____ and impatient",9/21/2015,brusque,,,
oc0,"noun
A rather large diving bird with a long neck, long hooked bill, short legs, and mainly dark plumage. It typically breeds on coastal cliffs. 鵜",3/13/2016,cormorant,,,
oc 23,"s__ PHR V (esp passive) to give sb an unpleasant responsibility, task, etc: be ___d ___ a large mortgage + I've been ___d ___ the job of organizing the conference.",,saddle sb with sth,,,
23,"noun
The leaf or leaf-like part of a palm, fern, or similar plant:
___s of bracken",3/15/2016,frond,,,
oc3,"w__ noun
A small beetle with an elongated snout, the larvae of which typically develop inside seeds, stems, or other plant parts. Many are pests of crops or stored foodstuffs.",1/16/2016,weevil,,,
oc oc0,n 1 [U] (a) the rubbing of one surface or thing against another: ___ between moving parts had caused the engine to overheat. (b) (physics) the resistance of one surface to another surface or substance moving over or through it.,3/5/2011,friction,,,
oc 23,"v 1 to remove cream, solid matter, etc from the surface of a liquid: [Vn] ___ milk. 2 (a) (no passive) to move quickly and lightly over a surface, not touching it or only occasionally touching it: [Vn, Vpr] swallows ___ing (over) the water.",4/21/2011,skim,,,
oc oc0 23 24,"a person's particular way of thinking, behaving, etc that is clearly defferent from that of others",,idiosyncrasy,,,
oc oc0 24,"Ⅰ n[U,C] the tough outer covering of tree trunks and branches.
Ⅱ n (a) the short sharp harsh sound made by dogs and foxes (b) any similar sound eg the sound of a gun being fired or of a cough. v ___er.",8/16/2011,bark,,,
oc oc0 24 23,i_m_ continually stopping and then starting again; not constant.,,intermittent,,,
0 9 oc0,"_6_ noun [mass noun]
Nonsense:
don’t talk such ____!
verb [no object]
1Talk nonsense:
he was ___ing on about the glory days
2archaic Let saliva or mucus flow from the mouth or nose:
the nurse leaves you to ____, and never wipes your nose",12/18/2015,drivel,,/ˈdrɪv(ə)l/,
oc0 23 24,"e_9_ adjective [attributive]
Former:
the ____ president of the company
adverb archaic
Formerly:
Mary Anderson, ____ the queen of America’s stage",9/22/2015,erstwhile,,,
oc oc0,IDM (rather fml) 1 to become a VICTIM (1) of sb/sth: The zebra ___d ___ ___ the lion. 2 (of a person) to be greatly troubled or disturbed by sth: She ___d ___ ___ irrational fears,2/26/2011,fall prey to sth,be/fall prey to sth,,
oc oc0 23,"p__ n (usu sing) a short sound, eg of a small object dropping into water. +___v to fall with a ___: [Vp] The fish ___d back into the river. [Vpr] (fig) A memo ___d onto my desk.",5/11/2011,plop,,,
oc0,"p__ noun [mass noun] North American
Ground containing ore in sufficient quantity to be profitably extracted.
• informal Profit; success:
the gig pays three hundred bucks a week—looks like I just hit ____",9/23/2015,pay dirt,,,
7 8 oc0,"adjective
1Looking exhausted and unwell, especially from fatigue, worry, or suffering:
she was pale and ____
Alex’s ____ face
2(Of a hawk) caught for training as a wild adult of more than twelve months. Compare with passage hawk.
noun",5/20/2015,haggard,,/ˈhaɡəd/,Mid 16th century (used in falconry): from French hagard; perhaps related to hedge; later influenced by hag1
oc oc0,"PHR V ___ (sth) ___ 1 (Brit)(of a liquid) to drain or flow out of a container.
___ sth ___ 1 to copy or reproduce sth on a machine: Could you ___ (me) ___ twenty copies of the agenda? 2 to cause a race to be ___: The heats of the 200 meters will be ___d ___ tomorrow. ___ ___ with sb; ___ ___ (together) (infml) + ___ away with sb. ___ ___ with sth   to steal sth and take it away.",7/12/2011,run off,,,
oc,"l__ adj 1 not stiff or firm: a book with ___ covers (ie flexible). 2 lacking strength or energy. v 1 to walk with difficulty, esp when one foot or leg is hurt or stiff: [V] That dog must be hurt --- it's ___ing. 2. +___n [sing] a ___ing walk.",8/6/2011,limp,,,
oc,"s__ n 1 [U, sing] a layer of dirt or bubbles on the surface of a liquid: stinking water covered by a thick green ___. 2 [pl v] a person or people for whom one feels contempt: She regards drug dealers as the ___ of the earth.",4/21/2011,scum,,,
oc oc0 23,r__ v (among/in/through sth)(for sth); ~(about/around) to turn things over and esp make them untidy while searching for sth:[Vp] ___ around in the attic.,,rummage,,,
oc oc0 oc0,"s__ v 1 ~(over sth) to fall or almost fall, esp as the result of accidentally hitting one's foot against sth: [Vpr] I ___d over a tree root. 2 ~(over sth); through sth   to make a mistake or mistakes, eg when speaking or playing music. 3 to move or walk in an unsteady way in the specified direction: [Vpr] A drunk ___d past us.",8/5/2011,stumble,,,
5 oc0 oc2 22 23 24,"c_t_ noun
A small group of people with shared interests or tastes, especially one that is exclusive of other people:
a ____ of friends and advisers",1/15/2016,coterie,,,
oc oc0 24,"_7_ v (a)(esp of an animal) to make noises with the nose, as if smelling sth (b) to breath noisily, esp because the nose is partly blocked or one is crying",,snuffle,,,
2 5 oc0,"m__ noun
The jaws or throat of a voracious animal:
a gigantic wolfhound with a fearful, gaping ___
• informal The mouth or gullet of a greedy person:
I was cramming large pieces of toast and cheese down my ___",2/17/2016,maw,,,
0 0 5 5 oc0 23,"b__ adjective
Threatening harm; menacing:
Bill shot a ___ glance in her direction
• Having a harmful or destructive effect:
the ___ influence of Rasputin",1/31/2016,baleful,,,
8 24,"adjective
1Suffering from _n_:
rest your ____ arms for a moment
2Uncomfortably small or restricted:
staff had to work in ____ conditions
• Inhibiting the development of someone or something:
he felt ____ in a large organization
• (Of handwriting) small and difficult to read:",1/6/2016,cramped,,,
6 6 6 9 oc0 oc2,"f_5_ verb
1 [with object] Openly disregard (a rule, law, or convention):
the advertising code is being ___d
2 [no object] archaic Mock; scoff:
the women pointed and ___d at her",9/9/2014,flout,,,
oc oc0 oc2,adj 1 so weak or slight that it hardly exists: a rather ____ argument +keep a ____ hold on life. 2 extremely thin: the ____ threads of a spider's web,2/10/2011,tenuous,,,
6 oc0,"pu_ adjective
Having a sharply strong taste or smell:
the ___ smell of frying onions
• (Of comment, criticism, or humour) having a sharp and caustic quality:
he has expressed some fairly ___ criticisms",2/16/2016,pungent,,,
oc oc0 23,"f__ adj causing fear, anxiety or admiration because of size, strength, power, level of difficulty, etc: overcome ___ political obstacles. + a ___ combination of intelligence and determination. + A ___ task lies ahead of us.",,formidable,,,
oc oc0 23,"v 1 to cut food esp meat, into very small pieces in a machine with revolving blades: [Vn] ___d lamb.
2 (usu derog) to walk with short delicate steps or pronounce words very carefully in order to suggest one is refined or superior in social status.",4/30/2011,mince,,,
oc oc0 22 23,"v (infml) to spend one's time not working, or not doing what one should be doing: [Vp, Vpr] ___ around (the house all day) [also V]. +___er n",5/1/2011,loaf,,,
0 oc0 22 23,"d__ noun [mass noun]
The process of transferring designs from prepared paper on to glass or porcelain.
• A technique used by some surrealist artists which involves pressing paint between sheets of paper.",3/12/2016,decalcomania,,,
oc oc0 23,"r__ n a long loud deep sound, esp like that made by a lion: the ___ of the crowd/flames/sea/traffic +a ___ of applause/disapproval +___s of laughter. +___ v",5/22/2011,roar,,,
oc0 23,"t__ noun chiefly British
A short, thick stick carried as a weapon by a police officer.
• A staff or baton acting as a symbol of authority, especially that used by the Earl Marshal.",3/21/2016,truncheon,,,
oc oc0,"n an incident that involves excitement or adventure, usu one that is disapproved of or that one later regrets: a foolish/childish ___ +an amorous ___ +She alone knew the real truth of his Paris ___.",4/7/2011,escapade,,,
oc oc0,"a__ n a young person who has agreed to work for a skilled employer for a fixed period, usu for low wages, in return for being taught that person's skill: a ___ plumber.",4/7/2011,apprentice,,,
0 9 oc0 22,"h_n_ adjective
(Of a person or wrongful act, especially a crime) utterly odious or wicked:
a battery of ____ crimes",12/23/2015,heinous,,,
oc0 23 23 24,"Ⅰ
noun
A beam forming part of the internal framework of a roof:
the ___s above his bed
a vaulted hall with exposed ___s
Ⅱ
noun
A person who travels on a _n_.",3/21/2016,rafter,,,
oc oc0 22 22,"1n a flat piece of stone, metal, etc, usu with a name and dates on, fixed on a wall in memory of a person or an event
2 n [U] (medical) a substance that forms on teeth and encourages the growth of harmful bacteria.",5/4/2011,plaque,,,
oc oc0 22,"n ~(of sth) 1 a small amount of sth that remains after the main part is taken or used: pesticide ___s in food. 2 (law) a part of a dead person's estate remaining after all debts, charges, gifts, etc have been settled: ___al adj",3/7/2011,residue,,,
oc oc0,"s__ v 1 (a) to go under the surface of water, esp the sea: [V] The submarine ___d to avoid enemy ships. 2 (usu passive) to hide or cover sth/sb completely: The main argument was ___d in a mass of tedious detail.",2/5/2011,submerge,,,
oc,"a__ v ~sb (with sth)(fml) to attack sb violently or repeatedly: [Vnpr] ___d with fierce blows to the head. +(fig) ___ sb with questions/insults. + ___ant n (fml) a person to ___, esp physically.",8/12/2011,assail,,,
oc oc0 22 22 23 23,s__ n 1 (usu pl) ~ (on sb/sth) (fml) a severe criticism; a remark expressing severe disapproval of sb/sth: ignore ___s on one's clothing/attitudes. 2 rules that restrict behaviour or action: the ___s of religion + ___s against eating pork.,3/17/2011,stricture,,,
oc oc0 22 23,Ⅲ n (infml) 1 [C] a noisy or violent argument; a quarrel: the continuing ___ over the government's defence policy 2 [sing] a loud unpleasant noise: How can I read with this ___ going on? V,8/3/2011,row,,,
oc 24,"v 1 (a) [V](usu of animals, esp horses) to force air out loudly through the nose. (b) ~ (at sth)(of people) to make a similar sound as a way of showing eg annoyance, disgust or amusement: [Vpr] ___ with laughter/derision/rage at the suggestion. 2 (sl) to take drugs through the nose. n",8/10/2011,snort,,,
oc0 oc2 oc3 oc2 22 23,"l__ noun
An uncouth and aggressive man or boy:
he ended up brawling with a ____ outside a curry house
drunken ___s",9/19/2015,lout,,,
oc oc0 23,r__ bitter or angry feelings; spite: There was ___ in his voice/eyes.,,rancour,,,
oc0,"noun
1A minor weakness or eccentricity in someone’s character:
they have to tolerate each other’s little ___s
2Fencing The part of a sword blade from the middle to the point. Compare with forte1.",11/30/2015,foible,,,
oc oc0 22 22 23 24,"_6_ v to walk slowly or with difficulty because one is tired, on a long journey, etc: [Vpr, Vp] ___ing (along) through the deep snow [Vn] He ___d 20 miles. [also V, Vadv] n",6/19/2011,trudge,,,
